RCtype,Par,ParFac,RC1,RC2,RC1fac,RC2fac,Group,Num,Item,Participant,V1,V2,V3,V4,Matching,regionExp_response_1.rt,regionExp_response_2.rt,regionExp_response_3.rt,regionExp_response_4.rt,regionExp_response_5.rt,regionExp_response_6.rt,regionExp_response_7.rt,regionExp_response_8.rt,regionExp_response_NinRC2.rt,regionExp_response_VinRC2.rt,regionExp_response_9.rt,regionExp_response_10.rt,Q_Exp_reponse_1.keys,Q_Exp_reponse_1.rt,log_R1,log_R2,log_R3,log_R4,log_R5,log_R6,log_R7,log_R8,log_R9,log_R10,log_R34,log_R78,log_VinRC2,log_NinRC2,CORR,OO%COR,OS%COR,SO%COR,SS%COR,%COR,OO-FP,OS-FP,SO-FP,SS-FP,T-FP,adj-OO,adj-OS,adj-SO,adj-SS,adj-%COR,adj-OO-FP,adj-OS-FP,adj-SO-FP,adj-SS-FP,adj-T-FP,dprimeOO,dprimeOS,dprimeSO,dprimeSS,dprimeT,dprimeSS-OS,dprimeOO-SO,dprimeSS-SO,dprimeOO-OS
SS,P,0.5,S,S,0.5,0.5,16,61,77,27,0,1,0,0,mismatch1,0.560369015,0.780272007,0.612281084,0.978542805,0.942045927,0.692536116,0.629405022,0.593675137,0.593675137,0.629405022,1.312978983,0.526185036,n,1.231923103,2.748474113,2.892246026,2.786950842,2.990579828,2.974072076,2.840442427,2.798930204,2.773548861,3.118257774,2.721138493,3.201622104,3.087454921,2.798930204,2.773548861,1,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,1.683242467,0.506694206,2.563103131,2.563103131,1.683242467,2.056408925,-0.879860664,0,1.176548261
SS,P,0.5,S,S,0.5,0.5,1,1,2,27,1,0,0,0,match,0.560674906,0.562934875,1.096890926,0.893769026,2.147969007,0.863894939,0.629014015,2.131668091,2.131668091,0.629014015,0.626151085,0.726991892,y,1.635462999,2.748711119,2.750458155,3.040163444,2.9512253,3.332028011,2.93646093,2.798660322,3.328719584,2.796679137,2.861529567,3.298997079,3.4410164,2.798660322,3.328719584,1,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,1.683242467,0.506694206,2.563103131,2.563103131,1.683242467,2.056408925,-0.879860664,0,1.176548261
OO,P,0.5,O,O,-0.5,-0.5,14,54,68,27,1,0,0,0,match,0.576993942,0.697060108,0.742603064,0.745631933,0.662066936,0.529290915,0.47699213,0.46186018,0.47699213,0.46186018,0.52552104,0.526218891,y,2.382917166,2.761171253,2.843270229,2.870756737,2.872524499,2.8209019,2.72369444,2.678511214,2.66451052,2.720590108,2.721166435,3.172671513,2.972597279,2.66451052,2.678511214,1,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,1.683242467,0.506694206,2.563103131,2.563103131,1.683242467,2.056408925,-0.879860664,0,1.176548261
OS,NP,-0.5,O,S,-0.5,0.5,8,32,40,27,1,0,0,0,mismatch2,0.609724045,0.613114834,1.412704945,2.233797073,1.109364033,1.482594967,0.828230143,0.626904011,0.626904011,0.828230143,0.59405303,0.475793123,n,4.389976025,2.785133322,2.787541824,3.150051465,3.349043718,3.045074081,3.171022521,2.918151032,2.797201049,2.773825215,2.677418161,3.561876458,3.162903034,2.918151032,2.797201049,1,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,1.683242467,0.506694206,2.563103131,2.563103131,1.683242467,2.056408925,-0.879860664,0,1.176548261
SS,P,0.5,S,S,0.5,0.5,8,29,37,27,0,1,0,0,mismatch1,0.642746925,0.897234917,2.05013299,2.750714064,2.246282101,1.081202984,0.762408972,2.148504019,2.148504019,0.762408972,1.045335054,0.543282986,n,4.44174695,2.808040008,2.952906166,3.311782034,3.439445448,3.351464297,3.033907236,2.882187998,3.33213617,3.019255514,2.735026104,3.68131787,3.464029224,2.882187998,3.33213617,1,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,1.683242467,0.506694206,2.563103131,2.563103131,1.683242467,2.056408925,-0.879860664,0,1.176548261
OS,NP,-0.5,O,S,-0.5,0.5,11,44,55,27,0,1,0,0,mismatch1,0.677348852,0.445565939,0.743621111,1.44787693,0.493694067,0.445703983,0.612417936,0.794462919,0.794462919,0.612417936,0.491501093,0.45907402,n,1.128858089,2.830812399,2.648911984,2.871351711,3.160731648,2.693457908,2.649046515,2.787047901,2.900073632,2.691524488,2.661882716,3.340741087,3.14825732,2.787047901,2.900073632,1,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,1.683242467,0.506694206,2.563103131,2.563103131,1.683242467,2.056408925,-0.879860664,0,1.176548261
OO,P,0.5,O,O,-0.5,-0.5,5,18,23,27,0,1,0,0,match,0.693558931,0.178004026,0.376642942,0.74156189,0.593865871,0.512325048,0.828128099,0.629456997,0.828128099,0.629456997,0.592262983,0.660151005,y,2.448723078,2.841083369,2.250429825,2.575929833,2.870147403,2.773688367,2.709545589,2.918097521,2.798966065,2.77251459,2.819643289,3.048521365,3.163633919,2.798966065,2.918097521,1,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,1.683242467,0.506694206,2.563103131,2.563103131,1.683242467,2.056408925,-0.879860664,0,1.176548261
SS,P,0.5,S,S,0.5,0.5,5,17,22,27,1,0,0,0,mismatch2,0.693692923,0.478821993,0.628957987,0.660710812,0.676760912,0.57648921,0.645538092,1.179198027,1.179198027,0.645538092,1.010400057,0.660058975,n,1.90231204,2.841167264,2.68017409,2.798621637,2.820011414,2.830435267,2.760791183,2.809921874,3.071586744,3.004493362,2.819582741,3.110478193,3.261200069,2.809921874,3.071586744,1,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,1.683242467,0.506694206,2.563103131,2.563103131,1.683242467,2.056408925,-0.879860664,0,1.176548261
SO,NP,-0.5,S,O,0.5,-0.5,3,11,14,27,1,0,0,0,mismatch1,0.710728884,0.863315105,0.595517874,2.366487026,0.994943142,0.897202969,2.231448174,1.645177841,2.231448174,1.645177841,2.515152931,0.84397006,n,3.421518087,2.851703966,2.93616934,2.774894801,3.374104128,2.997798263,2.952890702,3.348586805,3.216212851,3.400564397,2.92632704,3.471585773,3.588453906,3.216212851,3.348586805,1,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,1.683242467,0.506694206,2.563103131,2.563103131,1.683242467,2.056408925,-0.879860664,0,1.176548261
SO,NP,-0.5,S,O,0.5,-0.5,6,23,29,27,0,1,0,0,match,0.743381023,0.880527973,1.330910206,1.062151909,1.831757069,0.629516125,0.84479785,0.595901966,0.84479785,0.595901966,0.57546711,0.476134062,y,1.414111853,2.87121147,2.944743157,3.124148755,3.026186634,3.262867876,2.799006859,2.9267528,2.775174818,2.760020507,2.677729251,3.378953971,3.158573501,2.775174818,2.9267528,1,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,1.683242467,0.506694206,2.563103131,2.563103131,1.683242467,2.056408925,-0.879860664,0,1.176548261
OS,NP,-0.5,O,S,-0.5,0.5,3,12,15,27,0,1,0,0,mismatch1,0.744450092,0.997509956,0.62735796,2.451452971,0.626904964,0.546568871,0.695229053,1.679349899,1.679349899,0.695229053,0.709507942,0.559636831,n,2.516479015,2.871835588,2.998917239,2.797515413,3.389423566,2.797201709,2.737644893,2.842127913,3.225141192,2.850957261,2.747906289,3.48838302,3.375586614,2.842127913,3.225141192,1,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,1.683242467,0.506694206,2.563103131,2.563103131,1.683242467,2.056408925,-0.879860664,0,1.176548261
OO,P,0.5,O,O,-0.5,-0.5,10,38,48,27,1,0,0,0,match,0.760742903,0.562864065,0.978301048,0.875907898,0.761810064,0.846951962,0.608902931,0.579684019,0.608902931,0.579684019,0.542258978,0.409612894,y,1.848614931,2.881237909,2.750403523,2.990472519,2.942458442,2.881846706,2.927858778,2.784548065,2.763191328,2.734206751,2.612373619,3.268158672,3.075030958,2.763191328,2.784548065,1,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,1.683242467,0.506694206,2.563103131,2.563103131,1.683242467,2.056408925,-0.879860664,0,1.176548261
OO,P,0.5,O,O,-0.5,-0.5,13,50,63,27,0,1,0,0,mismatch2,0.760944843,1.014201164,0.978289843,5.276417017,0.86092782,0.562498093,0.659334183,0.52897501,0.659334183,0.52897501,0.391638041,0.35859704,n,2.045825958,2.881353178,3.006124105,2.990467545,3.722339112,2.934966742,2.750121054,2.819105592,2.723435155,2.59288487,2.5546067,3.79620696,3.074929457,2.723435155,2.819105592,1,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,1.683242467,0.506694206,2.563103131,2.563103131,1.683242467,2.056408925,-0.879860664,0,1.176548261
OS,NP,-0.5,O,S,-0.5,0.5,20,80,100,27,1,0,0,0,mismatch2,0.810620785,0.830451965,1.192945004,2.233651876,0.657488108,0.646316051,0.746153116,1.378391027,1.378391027,0.746153116,0.494266033,0.425675869,n,0.899558067,2.908817735,2.919314517,3.076620423,3.349015487,2.817887902,2.810444942,2.872827957,3.139372437,2.693960766,2.629079031,3.534863015,3.327265759,2.872827957,3.139372437,1,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,1.683242467,0.506694206,2.563103131,2.563103131,1.683242467,2.056408925,-0.879860664,0,1.176548261
SO,NP,-0.5,S,O,0.5,-0.5,14,55,69,27,0,1,0,0,match,0.811268091,1.56632185,4.189947844,3.986681938,0.661687136,0.629610062,0.577280998,0.7290411,0.577280998,0.7290411,0.692801952,0.643635988,y,0.578602076,2.909164395,3.194881006,3.622208617,3.600611589,2.820652692,2.79907166,2.761387262,2.862752013,2.840609103,2.808640319,3.912574334,3.116050274,2.862752013,2.761387262,1,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,1.683242467,0.506694206,2.563103131,2.563103131,1.683242467,2.056408925,-0.879860664,0,1.176548261
SO,NP,-0.5,S,O,0.5,-0.5,15,59,74,27,1,0,0,0,mismatch1,0.827694893,0.796693802,1.01274395,2.883867025,0.760945082,1.197667837,2.449837923,1.230684996,2.449837923,1.230684996,3.280976057,1.111229897,n,2.811756849,2.917870276,2.901291439,3.005499657,3.459975231,2.881353315,3.078336387,3.389137353,3.090146906,3.516003061,3.045803917,3.590687049,3.565909526,3.090146906,3.389137353,1,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,1.683242467,0.506694206,2.563103131,2.563103131,1.683242467,2.056408925,-0.879860664,0,1.176548261
OS,NP,-0.5,O,S,-0.5,0.5,7,28,35,27,0,1,0,0,mismatch1,0.860581875,0.529325962,0.577450991,2.601740837,0.627030849,0.680355072,0.879366875,2.984152079,2.984152079,0.879366875,0.508733988,0.442920208,n,4.540595055,2.934792195,2.723723195,2.761515131,3.415264034,2.797288908,2.832735627,2.944170102,3.474820952,2.706490753,2.646325495,3.502316733,3.586983047,2.944170102,3.474820952,1,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,1.683242467,0.506694206,2.563103131,2.563103131,1.683242467,2.056408925,-0.879860664,0,1.176548261
SO,NP,-0.5,S,O,0.5,-0.5,10,39,49,27,0,1,0,0,match,0.894497156,0.980473995,2.518872023,1.512701988,1.29717207,1.081029892,1.311547995,2.06662488,1.311547995,2.06662488,0.993827105,0.643479109,y,2.980756998,2.951578964,2.991436079,3.401206103,3.179753378,3.112997589,3.033837703,3.117784188,3.315261654,2.997310837,2.808534452,3.605474637,3.52868187,3.315261654,3.117784188,1,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,1.683242467,0.506694206,2.563103131,2.563103131,1.683242467,2.056408925,-0.879860664,0,1.176548261
SS,P,0.5,S,S,0.5,0.5,13,49,62,27,1,0,0,0,mismatch2,0.894929886,0.81351614,0.74583292,0.778208971,3.168157101,0.7967062,0.846382856,1.29517293,1.29517293,0.846382856,4.504366159,0.877301931,n,3.842010975,2.951789011,2.910366174,2.872641549,2.891096233,3.500806709,2.901298197,2.927566858,3.112327759,3.653633687,2.943149085,3.182996905,3.330729392,2.927566858,3.112327759,1,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,1.683242467,0.506694206,2.563103131,2.563103131,1.683242467,2.056408925,-0.879860664,0,1.176548261
SS,P,0.5,S,S,0.5,0.5,12,45,57,27,0,1,0,0,mismatch1,0.911631107,0.813838959,0.829348087,1.780780077,0.808181047,0.830495119,1.682693005,2.265462875,2.265462875,1.682693005,0.945496082,2.716392994,n,2.954188108,2.959819136,2.910538476,2.918736847,3.250610288,2.907508661,2.919337084,3.226004889,3.35515695,2.975659734,3.433992602,3.416661833,3.596394291,3.226004889,3.35515695,1,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,1.683242467,0.506694206,2.563103131,2.563103131,1.683242467,2.056408925,-0.879860664,0,1.176548261
SS,P,0.5,S,S,0.5,0.5,4,13,17,27,0,1,0,0,mismatch2,0.961712837,0.863893986,1.080430031,2.499946117,1.543587923,0.930815935,0.829363823,0.844724894,0.844724894,0.829363823,0.744828939,0.526077032,n,0.947188854,2.983045413,2.936460451,3.033596647,3.397930648,3.188531372,2.96886381,2.918745087,2.926715293,2.872056542,2.721049341,3.553928655,3.223778469,2.918745087,2.926715293,1,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,1.683242467,0.506694206,2.563103131,2.563103131,1.683242467,2.056408925,-0.879860664,0,1.176548261
OO,P,0.5,O,O,-0.5,-0.5,18,70,88,27,1,0,0,0,match,0.978118896,0.563728094,1.997735977,2.819129944,0.811923027,0.596236944,0.72787118,0.913115025,0.72787118,0.913115025,1.227978945,0.676899195,y,4.054321051,2.990391649,2.751069679,3.300538091,3.450115095,2.909514859,2.775418882,2.862054524,2.960525489,3.08919092,2.830523998,3.682764558,3.21510493,2.960525489,2.862054524,1,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,1.683242467,0.506694206,2.563103131,2.563103131,1.683242467,2.056408925,-0.879860664,0,1.176548261
OO,P,0.5,O,O,-0.5,-0.5,2,6,8,27,1,0,0,0,match,0.995708942,0.495560169,0.610617876,1.798860073,1.246874094,0.897217035,1.078230143,1.448101997,1.078230143,1.448101997,0.74238801,0.493174076,y,2.216135979,2.998132407,2.695096392,2.785769514,3.254997382,3.095822602,2.952897511,3.032711469,3.160799152,2.870630949,2.69300024,3.381922956,3.402490447,3.160799152,3.032711469,1,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,1.683242467,0.506694206,2.563103131,2.563103131,1.683242467,2.056408925,-0.879860664,0,1.176548261
SO,NP,-0.5,S,O,0.5,-0.5,11,43,54,27,1,0,0,0,mismatch1,1.01174593,0.964227915,1.632366896,2.164070845,1.095328093,0.77994585,1.028626919,1.615064144,1.028626919,1.615064144,2.598673105,1.01104784,n,4.926501036,3.005071466,2.9841797,3.212817779,3.335271474,3.039544227,2.892064452,3.012257886,3.208189775,3.414751652,3.004771706,3.579376282,3.422210703,3.208189775,3.012257886,1,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,1.683242467,0.506694206,2.563103131,2.563103131,1.683242467,2.056408925,-0.879860664,0,1.176548261
SS,P,0.5,S,S,0.5,0.5,20,77,97,27,0,1,0,0,mismatch1,1.095444918,1.364498138,0.879827976,4.956418991,0.908987999,0.746886969,1.380866051,1.496584177,1.496584177,1.380866051,0.626828194,0.509735107,n,1.262484074,3.039590545,3.134972947,2.944397767,3.695168012,2.958558149,2.873254882,3.140151552,3.175101149,2.797148522,2.707344546,3.766133661,3.45900782,3.140151552,3.175101149,1,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,1.683242467,0.506694206,2.563103131,2.563103131,1.683242467,2.056408925,-0.879860664,0,1.176548261
OO,P,0.5,O,O,-0.5,-0.5,17,66,83,27,0,1,0,0,mismatch2,1.129038095,1.081027031,0.643590927,1.36482501,0.609799147,0.69641614,1.112225056,1.532047033,1.112225056,1.532047033,1.060627222,1.863447905,n,1.000700951,3.052708596,3.033836554,2.808609913,3.135076972,2.785186813,2.842868828,3.046192675,3.185272098,3.02556277,3.270317256,3.302853659,3.422306141,3.185272098,3.046192675,1,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,1.683242467,0.506694206,2.563103131,2.563103131,1.683242467,2.056408925,-0.879860664,0,1.176548261
OS,NP,-0.5,O,S,-0.5,0.5,16,64,80,27,1,0,0,0,mismatch2,1.21289587,0.679748058,1.395812988,7.801576138,1.125854015,0.847183943,0.979879141,4.471576929,4.471576929,0.979879141,0.74514389,0.542575836,n,1.293017864,3.083823517,2.832347976,3.144827235,3.892182351,3.051482081,2.927977716,2.991172513,3.650460707,2.872240145,2.734460448,3.963664561,3.736512517,2.991172513,3.650460707,1,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,1.683242467,0.506694206,2.563103131,2.563103131,1.683242467,2.056408925,-0.879860664,0,1.176548261
SS,P,0.5,S,S,0.5,0.5,17,65,82,27,1,0,0,0,mismatch2,1.246210814,0.612741947,0.662005901,0.627840996,0.860831976,1.833616972,0.879645109,0.710453987,0.710453987,0.879645109,0.977108955,0.911138058,n,2.235253096,3.095591516,2.787277612,2.820861861,2.79784967,2.934918391,3.26330862,2.944307492,2.851535956,2.989942994,2.959584187,3.110538163,3.201424191,2.944307492,2.851535956,1,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,1.683242467,0.506694206,2.563103131,2.563103131,1.683242467,2.056408925,-0.879860664,0,1.176548261
OO,P,0.5,O,O,-0.5,-0.5,9,34,43,27,0,1,0,0,mismatch2,1.428974152,0.881196022,1.346035004,6.32990098,1.546209812,1.114791155,1.16256094,1.598758936,1.16256094,1.598758936,1.745898008,1.395584822,n,1.214884996,3.155024373,2.945072528,3.129056354,3.801396916,3.189268425,3.047193514,3.065415727,3.203782985,3.242018869,3.144756238,3.885131344,3.441116719,3.203782985,3.065415727,1,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,1.683242467,0.506694206,2.563103131,2.563103131,1.683242467,2.056408925,-0.879860664,0,1.176548261
SO,NP,-0.5,S,O,0.5,-0.5,18,71,89,27,0,1,0,0,match,1.746308088,1.765685081,3.488600016,1.578514099,1.178925037,1.214888096,1.145661831,0.946391106,1.145661831,0.946391106,0.592432022,0.391165972,y,3.173125982,3.242120865,3.246913247,3.542651178,3.198248465,3.071486191,3.084536277,3.059056444,2.97607065,2.772638525,2.592361068,3.704760685,3.32057267,2.97607065,3.059056444,1,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,1.683242467,0.506694206,2.563103131,2.563103131,1.683242467,2.056408925,-0.879860664,0,1.176548261
SO,NP,-0.5,S,O,0.5,-0.5,7,27,34,27,1,0,0,0,mismatch1,2.347928047,0.863476038,0.979779005,4.104645014,1.128587008,1.148155928,0.744204998,0.476097107,0.744204998,0.476097107,0.507992983,0.426116943,n,1.599355936,3.370684784,2.93625029,2.991128129,3.613275604,3.052535046,3.060000872,2.871692582,2.677695542,2.705857713,2.629528803,3.706241762,3.08646736,2.677695542,2.871692582,1,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,0.8,0.6,0.9,0.9,0.8,0.2,0.4,0.1,0.1,0.2,1.683242467,0.506694206,2.563103131,2.563103131,1.683242467,2.056408925,-0.879860664,0,1.176548261
OS,NP,-0.5,O,S,-0.5,0.5,19,76,95,28,0,1,0,0,mismatch1,0.309990168,0.378623962,0.527479172,0.411511898,0.560407877,0.394703865,0.344914913,0.409353971,0.409353971,0.344914913,0.391458035,0.35945487,n,1.849270105,2.491347919,2.578208096,2.722205316,2.614382396,2.748504231,2.596271379,2.537711972,2.612099008,2.592685212,2.555644372,2.972661462,2.877526192,2.537711972,2.612099008,1,0.9,0.8,0.9,0.9,0.875,0.1,0.2,0.1,0.1,0.125,0.9,0.8,0.9,0.9,0.875,0.1,0.2,0.1,0.1,0.125,2.563103131,1.683242467,2.563103131,2.563103131,2.300698761,0.879860664,0,0,0.879860664
SO,NP,-0.5,S,O,0.5,-0.5,14,55,69,28,0,1,0,0,match,0.360808849,0.395583868,0.394971848,0.459393024,0.326851845,0.345837116,0.376308918,0.361227989,0.376308918,0.361227989,0.32533884,0.359026909,y,1.931274176,2.55727718,2.597238573,2.596566142,2.662184396,2.514350941,2.538871601,2.575544511,2.557781393,2.512335914,2.555127,2.931643384,2.867783758,2.557781393,2.575544511,1,0.9,0.8,0.9,0.9,0.875,0.1,0.2,0.1,0.1,0.125,0.9,0.8,0.9,0.9,0.875,0.1,0.2,0.1,0.1,0.125,2.563103131,1.683242467,2.563103131,2.563103131,2.300698761,0.879860664,0,0,0.879860664
SS,P,0.5,S,S,0.5,0.5,4,13,17,28,0,1,0,0,mismatch2,0.376713991,0.412122011,0.340718031,0.74279809,0.524496078,0.311896801,0.344914913,0.260004997,0.260004997,0.344914913,0.25936985,0.292091846,n,0.764117002,2.57601175,2.61502581,2.532395117,2.870870778,2.719742245,2.49401092,2.537711972,2.414981695,2.413919491,2.465519433,3.034835377,2.781697879,2.537711972,2.414981695,1,0.9,0.8,0.9,0.9,0.875,0.1,0.2,0.1,0.1,0.125,0.9,0.8,0.9,0.9,0.875,0.1,0.2,0.1,0.1,0.125,2.563103131,1.683242467,2.563103131,2.563103131,2.300698761,0.879860664,0,0,0.879860664
OO,P,0.5,O,O,-0.5,-0.5,7,26,33,28,0,0,0,1,mismatch1,0.392323971,0.78034687,0.342763901,0.494992018,0.3599751,0.580052137,0.409869909,0.394868851,0.409869909,0.394868851,0.425220966,0.408792019,n,1.698925018,2.593644844,2.892287693,2.534995077,2.694598196,2.556272461,2.763467031,2.612646035,2.596452876,2.62861467,2.611502408,2.923117505,2.905654919,2.596452876,2.612646035,1,0.9,0.8,0.9,0.9,0.875,0.1,0.2,0.1,0.1,0.125,0.9,0.8,0.9,0.9,0.875,0.1,0.2,0.1,0.1,0.125,2.563103131,1.683242467,2.563103131,2.563103131,2.300698761,0.879860664,0,0,0.879860664
SO,NP,-0.5,S,O,0.5,-0.5,6,23,29,28,0,1,0,0,match,0.392596006,0.378571987,0.445214033,0.627315998,0.360863209,0.42888689,0.494040012,0.374593019,0.494040012,0.374593019,0.441993952,0.359313011,y,1.899832964,2.593945877,2.578148475,2.648568845,2.797486363,2.557342607,2.632342771,2.693762124,2.57355968,2.645416327,2.555472944,3.030409461,2.93883634,2.57355968,2.693762124,1,0.9,0.8,0.9,0.9,0.875,0.1,0.2,0.1,0.1,0.125,0.9,0.8,0.9,0.9,0.875,0.1,0.2,0.1,0.1,0.125,2.563103131,1.683242467,2.563103131,2.563103131,2.300698761,0.879860664,0,0,0.879860664
OO,P,0.5,O,O,-0.5,-0.5,11,42,53,28,0,0,0,1,mismatch1,0.409626961,0.328536034,0.358982801,0.428533792,0.309314013,0.311686039,0.326839924,0.344691992,0.326839924,0.344691992,0.358362913,0.392251968,n,1.612396955,2.612388533,2.51658301,2.555073642,2.631985074,2.490399595,2.49371735,2.514335101,2.537431194,2.554323058,2.593565131,2.896259713,2.827066658,2.537431194,2.514335101,1,0.9,0.8,0.9,0.9,0.875,0.1,0.2,0.1,0.1,0.125,0.9,0.8,0.9,0.9,0.875,0.1,0.2,0.1,0.1,0.125,2.563103131,1.683242467,2.563103131,2.563103131,2.300698761,0.879860664,0,0,0.879860664
SS,P,0.5,S,S,0.5,0.5,12,45,57,28,0,1,0,0,mismatch1,0.426218987,1.616163969,0.495118856,4.054996967,0.373338938,0.362679958,0.344902992,0.560410023,0.560410023,0.344902992,0.192850113,0.275295973,n,1.50040102,2.629632793,3.20848542,2.694709466,3.607990534,2.572103288,2.559523557,2.537696962,2.748505894,2.285219898,2.439799859,3.658022452,2.956798764,2.537696962,2.748505894,1,0.9,0.8,0.9,0.9,0.875,0.1,0.2,0.1,0.1,0.125,0.9,0.8,0.9,0.9,0.875,0.1,0.2,0.1,0.1,0.125,2.563103131,1.683242467,2.563103131,2.563103131,2.300698761,0.879860664,0,0,0.879860664
OO,P,0.5,O,O,-0.5,-0.5,3,10,13,28,0,0,0,1,mismatch1,0.426789999,0.428857088,0.409946918,0.46201396,0.342583895,0.379140139,0.459438086,0.411226988,0.459438086,0.411226988,0.375026226,0.341773033,n,2.384909868,2.630214234,2.632312592,2.612727626,2.664655098,2.534766943,2.578799765,2.662226994,2.614081609,2.574061639,2.533737792,2.940497,2.939851123,2.614081609,2.662226994,1,0.9,0.8,0.9,0.9,0.875,0.1,0.2,0.1,0.1,0.125,0.9,0.8,0.9,0.9,0.875,0.1,0.2,0.1,0.1,0.125,2.563103131,1.683242467,2.563103131,2.563103131,2.300698761,0.879860664,0,0,0.879860664
