RC1,NPorV,REG,log_NPorV,unlogged,Item,Participant
O,NP,R3,3.437477712,2.738279104,43,26
O,NP,R3,2.799885453,0.630790949,38,26
O,NP,R3,2.98418915,0.964248896,78,26
O,NP,R3,2.559911374,0.363003969,63,26
O,NP,R3,2.680062492,0.478698969,98,26
O,NP,R3,2.632284102,0.428828955,58,26
O,NP,R3,2.908437304,0.809911013,23,26
O,NP,R3,2.578126867,0.378553152,83,26
O,NP,R3,2.872712623,0.74595499,33,27
O,NP,R3,2.943976952,0.878975868,53,27
O,NP,R3,2.809859314,0.645445108,58,27
O,NP,R3,2.882911406,0.763679981,18,27
O,NP,R3,2.863766465,0.730746031,73,27
O,NP,R3,3.221651847,1.665911198,98,27
O,NP,R3,2.694261071,0.494607925,78,27
O,NP,R3,2.788017641,0.613786936,93,27
O,NP,R3,2.649833119,0.446511984,38,27
O,NP,R3,2.762442259,0.578685045,13,27
O,NP,R3,2.721813129,0.52700305,8,28
O,NP,R3,2.694343545,0.494701862,33,28
O,NP,R3,2.882182294,0.762398958,13,28
O,NP,R3,2.853682977,0.713974953,68,28
O,NP,R3,2.738044435,0.547071934,93,28
O,NP,R3,2.694290797,0.494641781,28,28
O,NP,R3,2.615751304,0.412811041,73,28
O,NP,R3,2.649329848,0.445994854,88,28
O,NP,R3,2.710630955,0.513607025,48,28
O,NP,R3,2.29149066,0.195654869,53,28
O,NP,R3,2.821945675,0.663660049,38,29
O,NP,R3,2.821112512,0.662388086,98,29
O,NP,R3,3.243078754,1.750164032,93,29
O,NP,R3,2.696255107,0.496884108,18,29
O,NP,R3,2.709235247,0.511959076,33,29
O,NP,R3,2.852823291,0.712563038,78,29
O,NP,R3,2.862562506,0.728723049,13,29
O,NP,R3,2.944973931,0.880995989,73,29
O,NP,R3,2.900837747,0.795861959,58,29
O,NP,R3,3.071990652,1.180295229,53,29
O,NP,R3,2.695281894,0.495771885,98,30
O,NP,R3,2.799609923,0.630390882,38,30
O,NP,R3,2.737945246,0.546947002,73,30
O,NP,R3,2.723983285,0.529643059,18,30
O,NP,R3,2.631197151,0.427757025,33,30
O,NP,R3,2.736880574,0.545607805,53,30
O,NP,R3,2.831476859,0.678385973,13,30
O,NP,R3,2.750036001,0.562387943,58,30
O,NP,R3,2.762025511,0.578130007,78,30
O,NP,R3,2.649142916,0.445802927,93,30
O,NP,R3,2.724479174,0.530248165,68,31
O,NP,R3,2.615587985,0.41265583,18,31
O,NP,R3,2.695920935,0.496501923,48,31
O,NP,R3,2.681422203,0.480200052,88,31
O,NP,R3,2.665641201,0.463064194,98,31
O,NP,R3,2.558497414,0.361824036,58,31
O,NP,R3,2.537790317,0.34497714,8,31
O,NP,R3,2.539197825,0.346096992,38,31
O,NP,R3,2.324580645,0.211144924,28,31
O,NP,R3,2.631383982,0.427941084,78,31
O,NP,R3,3.040627255,1.098062992,23,32
O,NP,R3,3.113425547,1.298450947,53,32
O,NP,R3,3.041014642,1.099042892,3,32
O,NP,R3,2.558388082,0.36173296,83,32
O,NP,R3,2.99182749,0.981358051,93,32
O,NP,R3,2.749044887,0.561105967,43,32
O,NP,R3,2.763371876,0.57992506,63,32
O,NP,R3,2.559371361,0.362552881,73,32
O,NP,R3,2.626759091,0.423408031,33,32
O,NP,R3,2.557674462,0.361139059,13,32
O,NP,R3,3.175688632,1.49861002,63,33
O,NP,R3,3.225595614,1.681107998,8,33
O,NP,R3,2.821067178,0.662318945,83,33
O,NP,R3,2.881470321,0.761150122,43,33
O,NP,R3,2.991913684,0.981552839,68,33
O,NP,R3,3.053209043,1.130339861,48,33
O,NP,R3,2.932963601,0.856966019,28,33
O,NP,R3,3.304959465,2.018177986,88,33
O,NP,R3,2.665338109,0.462741137,23,33
O,NP,R3,2.616111843,0.413153887,3,33
O,NP,R3,2.998611122,0.996807098,33,34
O,NP,R3,2.5972849,0.395626068,18,34
O,NP,R3,2.709415819,0.512171984,78,34
O,NP,R3,2.614870764,0.411974907,58,34
O,NP,R3,2.705194762,0.507218122,53,34
O,NP,R3,2.616029883,0.413075924,38,34
O,NP,R3,2.596540973,0.394948959,98,34
O,NP,R3,2.810794852,0.646836996,73,34
O,NP,R3,2.737699828,0.546638012,93,34
O,NP,R3,2.576804274,0.377402067,13,34
O,NP,R3,2.91813628,0.828202009,43,35
O,NP,R3,2.632725502,0.429265022,8,35
O,NP,R3,2.968532411,0.930105925,63,35
O,NP,R3,2.910694812,0.814131975,88,35
O,NP,R3,3.078205129,1.197305918,48,35
O,NP,R3,2.919584249,0.830967903,23,35
O,NP,R3,3.047337922,1.115161896,3,35
O,NP,R3,2.806586911,0.640599966,28,35
O,NP,R3,2.832787216,0.680435896,68,35
O,NP,R3,2.66401276,0.461331129,83,35
O,NP,R3,2.873602437,0.747484922,68,36
O,NP,R3,2.775796087,0.596755028,48,36
O,NP,R3,2.811139841,0.647351027,93,36
O,NP,R3,2.680138624,0.478782892,13,36
O,NP,R3,2.557923259,0.361346006,28,36
O,NP,R3,2.579390082,0.379655838,73,36
O,NP,R3,2.579190124,0.379481077,88,36
O,NP,R3,2.55952841,0.362684011,53,36
O,NP,R3,2.841995341,0.695016861,33,36
O,NP,R3,2.5166807,0.328609943,8,36
O,NP,R3,2.575755779,0.376492023,28,37
O,NP,R3,4.000283928,10.00653982,43,37
O,NP,R3,2.631927322,0.42847681,83,37
O,NP,R3,2.516129246,0.328192949,63,37
O,NP,R3,2.517121927,0.328943968,3,37
O,NP,R3,2.469086871,0.294501066,8,37
O,NP,R3,2.46911781,0.294522047,48,37
O,NP,R3,2.446679944,0.279691935,68,37
O,NP,R3,2.163531257,0.145724058,23,37
O,NP,R3,2.592103432,0.39093399,88,37
O,NP,R3,2.911567683,0.815769911,38,38
O,NP,R3,3.013973301,1.032697916,18,38
O,NP,R3,2.919220371,0.830271959,58,38
O,NP,R3,2.821989514,0.663727045,98,38
O,NP,R3,2.843610855,0.69760704,88,38
O,NP,R3,2.853411551,0.713528872,8,38
O,NP,R3,2.854052776,0.714583158,68,38
O,NP,R3,2.90132107,0.796748161,28,38
O,NP,R3,2.799032188,0.629552841,78,38
O,NP,R3,3.060686891,1.149971008,48,38
O,NP,R3,3.213371629,1.634449959,18,39
O,NP,R3,3.125057201,1.333697081,63,39
O,NP,R3,2.720781777,0.525753021,58,39
O,NP,R3,3.03269255,1.078183174,38,39
O,NP,R3,2.737094021,0.545876026,98,39
O,NP,R3,2.910359173,0.813503027,83,39
O,NP,R3,3.059932869,1.14797616,43,39
O,NP,R3,2.694914783,0.495352983,78,39
O,NP,R3,2.787429334,0.612956047,3,39
O,NP,R3,2.87390625,0.748008013,23,39
O,NP,R3,2.724403011,0.530155182,3,40
O,NP,R3,2.830895856,0.677479029,43,40
O,NP,R3,2.694736861,0.495150089,63,40
O,NP,R3,2.709407327,0.51216197,48,40
O,NP,R3,2.82091316,0.662084103,83,40
O,NP,R3,2.51576501,0.327917814,8,40
O,NP,R3,2.695796832,0.496360064,23,40
O,NP,R3,2.535638344,0.343271971,28,40
O,NP,R3,2.681370665,0.48014307,88,40
O,NP,R3,2.471083179,0.295857906,68,40
O,NP,R3,2.750600314,0.563119173,38,41
O,NP,R3,2.359425808,0.228784084,18,41
O,NP,R3,2.495198783,0.312751055,98,41
O,NP,R3,2.55807224,0.361469984,58,41
O,NP,R3,2.557744129,0.361196995,78,41
O,NP,R3,2.630700154,0.42726779,28,41
O,NP,R3,2.38975758,0.24533391,48,41
O,NP,R3,2.953210494,0.897863865,68,41
O,NP,R3,2.663906135,0.46121788,8,41
O,NP,R3,2.559872008,0.362971067,88,41
O,NP,R3,3.279431034,1.902966022,73,42
O,NP,R3,3.359169299,2.286489964,83,42
O,NP,R3,3.737827402,5.467986107,93,42
O,NP,R3,2.6814401,0.480219841,3,42
O,NP,R3,2.289104759,0.194582939,13,42
O,NP,R3,2.29110257,0.195480108,23,42
O,NP,R3,2.327910363,0.212769985,63,42
O,NP,R3,2.357843413,0.227952003,33,42
O,NP,R3,2.325324914,0.211507082,53,42
O,NP,R3,2.357386211,0.227712154,43,42
O,NP,R3,3.06539444,1.162503958,28,43
O,NP,R3,2.853121223,0.713052034,48,43
O,NP,R3,2.665568746,0.462986946,68,43
O,NP,R3,2.709191154,0.511907101,8,43
O,NP,R3,2.559777575,0.362892151,88,43
O,NP,R3,2.76174226,0.577753067,43,43
O,NP,R3,2.559171397,0.362385988,3,43
O,NP,R3,2.632717301,0.429256916,23,43
O,NP,R3,2.737031232,0.54579711,83,43
O,NP,R3,2.772303347,0.591974974,63,43
O,NP,R3,2.984480919,0.964896917,63,44
O,NP,R3,3.108018467,1.282385111,73,44
O,NP,R3,2.935939239,0.862857819,33,44
O,NP,R3,2.891699082,0.779289961,43,44
O,NP,R3,2.648477202,0.445120096,13,44
O,NP,R3,2.631906298,0.428456068,83,44
O,NP,R3,2.750739118,0.563299179,53,44
O,NP,R3,2.811013622,0.647162914,3,44
O,NP,R3,2.775899314,0.596896887,23,44
O,NP,R3,2.901873949,0.797763109,93,44
O,NP,R3,2.596720262,0.395112038,83,45
O,NP,R3,3.026953942,1.06403017,63,45
O,NP,R3,3.065634951,1.163147926,43,45
O,NP,R3,2.633274395,0.429807901,68,45
O,NP,R3,2.822249183,0.664124012,23,45
O,NP,R3,2.616094048,0.413136959,88,45
O,NP,R3,2.799072317,0.629611015,48,45
O,NP,R3,3.166448185,1.467061043,3,45
O,NP,R3,3.242535718,1.747977018,28,45
O,NP,R3,2.596575317,0.394980192,8,45
O,NP,R3,3.065975409,1.164060116,98,46
O,NP,R3,2.882904492,0.763667822,18,46
O,NP,R3,2.882312248,0.762627125,78,46
O,NP,R3,3.078822076,1.199007988,38,46
O,NP,R3,2.665676529,0.463101864,23,46
O,NP,R3,2.736644238,0.545310974,83,46
O,NP,R3,2.736569418,0.545217037,43,46
O,NP,R3,3.107416594,1.280609131,3,46
O,NP,R3,2.596182439,0.394623041,58,46
O,NP,R3,2.775788105,0.596744061,63,46
O,NP,R3,3.119080312,1.315468073,58,47
O,NP,R3,3.199857759,1.584374189,18,47
O,NP,R3,3.349741469,2.237388849,38,47
O,NP,R3,3.239000535,1.733806133,33,47
O,NP,R3,2.592032443,0.390870094,13,47
O,NP,R3,2.250200577,0.177910089,53,47
O,NP,R3,2.21082125,0.162487984,73,47
O,NP,R3,2.64989735,0.446578026,93,47
O,NP,R3,2.324163121,0.21094203,78,47
O,NP,R3,2.3584376,0.228264093,98,47
O,NP,R3,2.822524433,0.664545059,53,48
O,NP,R3,3.119368069,1.31633997,33,48
O,NP,R3,2.560038287,0.363110065,93,48
O,NP,R3,2.952921745,0.897267103,8,48
O,NP,R3,2.738072256,0.547106981,73,48
O,NP,R3,2.598740248,0.39695406,48,48
O,NP,R3,2.681220329,0.479976892,88,48
O,NP,R3,2.821225204,0.662559986,28,48
O,NP,R3,2.764273317,0.581130028,68,48
O,NP,R3,2.723610115,0.529188156,13,48
O,NP,R3,2.650054754,0.446739912,18,49
O,NP,R3,2.632575684,0.429116964,58,49
O,NP,R3,2.694833253,0.49526,78,49
O,NP,R3,2.666919461,0.46442914,88,49
O,NP,R3,3.156066116,1.432405949,28,49
O,NP,R3,2.843434636,0.697324038,38,49
O,NP,R3,2.616094048,0.413136959,98,49
O,NP,R3,2.633429271,0.429961205,68,49
O,NP,R3,2.469956188,0.295091152,8,49
O,NP,R3,2.495717598,0.313124895,48,49
O,NP,R3,2.788196759,0.614040136,98,50
O,NP,R3,2.763365984,0.579917192,18,50
O,NP,R3,2.810796132,0.646838903,38,50
O,NP,R3,2.675482224,0.47367692,78,50
O,NP,R3,2.84228903,0.695487022,58,50
O,NP,R3,2.862880528,0.729256868,8,50
O,NP,R3,2.936645351,0.864261866,88,50
O,NP,R3,2.892214841,0.780215979,68,50
O,NP,R3,2.883246851,0.764270067,48,50
O,NP,R3,2.925050451,0.841492891,28,50
O,NP,R3,2.89268717,0.781064987,18,51
O,NP,R3,2.648401128,0.445042133,78,51
O,NP,R3,3.180387374,1.51491189,3,51
O,NP,R3,2.559740195,0.362860918,38,51
O,NP,R3,3.124251127,1.331223965,83,51
O,NP,R3,2.798792157,0.629204988,58,51
O,NP,R3,2.558366327,0.36171484,98,51
O,NP,R3,2.515631423,0.327816963,43,51
O,NP,R3,2.910713508,0.814167023,23,51
O,NP,R3,2.787652427,0.613270998,63,51
O,NP,R3,2.292307003,0.196022987,68,52
O,NP,R3,2.391684612,0.246424913,73,52
O,NP,R3,2.495868691,0.313233852,93,52
O,NP,R3,2.4436101,0.277721882,28,52
O,NP,R3,2.51821911,0.329776049,53,52
O,NP,R3,2.53849599,0.345538139,8,52
O,NP,R3,2.419263086,0.262580872,48,52
O,NP,R3,2.470032324,0.295142889,33,52
O,NP,R3,2.287293333,0.193773031,13,52
O,NP,R3,2.616487107,0.413511038,88,52
O,NP,R3,2.8642975,0.7316401,88,53
O,NP,R3,3.290708674,1.953028917,38,53
O,NP,R3,3.102677868,1.26671195,18,53
O,NP,R3,2.751536152,0.564333916,98,53
O,NP,R3,3.156212833,1.432889938,78,53
O,NP,R3,3.199461145,1.582927942,28,53
O,NP,R3,3.586560736,3.859763861,58,53
O,NP,R3,2.863118856,0.729657173,8,53
O,NP,R3,2.751205211,0.563904047,68,53
O,NP,R3,2.579844214,0.380053043,48,53
O,NP,R3,2.419420396,0.262676001,53,54
O,NP,R3,2.724038021,0.529709816,88,54
O,NP,R3,2.557854482,0.361288786,8,54
O,NP,R3,2.444068069,0.278014898,33,54
O,NP,R3,2.291246622,0.195544958,73,54
O,NP,R3,2.32750772,0.212572813,48,54
O,NP,R3,2.38664181,0.243580103,13,54
O,NP,R3,2.900628231,0.795478106,28,54
O,NP,R3,2.327275311,0.212459087,93,54
O,NP,R3,2.290393266,0.195161104,68,54
O,NP,R3,3.297779736,1.985087872,85,1
O,NP,R3,3.091086687,1.233350992,95,1
O,NP,R3,2.810468332,0.646350861,35,1
O,NP,R3,3.006091025,1.014123917,15,1
O,NP,R3,2.833364481,0.681340933,65,1
O,NP,R3,3.156514351,1.433885098,55,1
O,NP,R3,2.892866762,0.781388044,75,1
O,NP,R3,2.810241272,0.646013021,45,1
O,NP,R3,3.18591031,1.534300089,25,1
O,NP,R3,2.633326187,0.429859161,5,1
O,NP,R3,2.205350643,0.160454035,35,2
O,NP,R3,2.20615139,0.160750151,55,2
O,NP,R3,2.109696054,0.128734827,50,2
O,NP,R3,2.287492602,0.193861961,15,2
O,NP,R3,2.736172509,0.544718981,70,2
O,NP,R3,2.291644105,0.19572401,75,2
O,NP,R3,2.253143656,0.179119825,95,2
O,NP,R3,2.327060333,0.212353945,90,2
O,NP,R3,2.20525577,0.160418987,30,2
O,NP,R3,2.443696216,0.277776957,10,2
O,NP,R3,2.69489388,0.495329142,55,3
O,NP,R3,3.033483642,1.080148935,70,3
O,NP,R3,2.90104066,0.796233892,10,3
O,NP,R3,2.952348641,0.896083832,30,3
O,NP,R3,2.557658979,0.361126184,15,3
O,NP,R3,3.208690709,1.616928101,75,3
O,NP,R3,2.515932332,0.328044176,35,3
O,NP,R3,3.259285834,1.816710949,50,3
O,NP,R3,2.615669276,0.412733078,95,3
O,NP,R3,2.853669054,0.713952065,90,3
O,NP,R3,2.810328617,0.64614296,60,4
O,NP,R3,3.308679205,2.035537958,10,4
O,NP,R3,2.927764998,0.846769094,80,4
O,NP,R3,2.419818738,0.262917042,100,4
O,NP,R3,2.873898775,0.747995138,20,4
O,NP,R3,3.259535116,1.81775403,30,4
O,NP,R3,2.937240499,0.865447044,40,4
O,NP,R3,2.737903974,0.546895027,90,4
O,NP,R3,2.833445474,0.68146801,70,4
O,NP,R3,2.737994465,0.547008991,50,4
O,NP,R3,2.750143511,0.56252718,60,5
O,NP,R3,2.559106818,0.362332106,40,5
O,NP,R3,2.695872758,0.496446848,65,5
O,NP,R3,2.579033204,0.379343987,20,5
O,NP,R3,2.632975326,0.429512024,5,5
O,NP,R3,2.495293129,0.312819004,100,5
O,NP,R3,2.696165074,0.496781111,25,5
O,NP,R3,2.664121828,0.461447001,45,5
O,NP,R3,2.798622295,0.628958941,80,5
O,NP,R3,2.736976212,0.545727968,85,5
O,NP,R3,2.788104679,0.61390996,95,6
O,NP,R3,2.776207115,0.59732008,65,6
O,NP,R3,2.928397465,0.848003149,5,6
O,NP,R3,2.763375626,0.579930067,55,6
O,NP,R3,3.286230535,1.932994127,35,6
O,NP,R3,2.862916307,0.72931695,15,6
O,NP,R3,3.129875449,1.348576069,85,6
O,NP,R3,2.852951873,0.712774038,45,6
O,NP,R3,2.615892246,0.412945032,25,6
O,NP,R3,2.843553558,0.697515011,75,6
O,NP,R3,3.247775723,1.76919508,5,7
O,NP,R3,2.944931148,0.880909204,45,7
O,NP,R3,2.469534919,0.29480505,35,7
O,NP,R3,2.5790403,0.379350185,75,7
O,NP,R3,2.681397837,0.480173111,95,7
O,NP,R3,2.578129054,0.378555059,85,7
O,NP,R3,2.419250073,0.262573004,65,7
O,NP,R3,2.680205012,0.478856087,15,7
O,NP,R3,2.579179483,0.379471779,55,7
O,NP,R3,2.738424699,0.547551155,25,7
O,NP,R3,3.308204041,2.033312082,80,8
O,NP,R3,2.59840728,0.396649837,100,8
O,NP,R3,2.91975368,0.831292152,50,8
O,NP,R3,2.650072369,0.446758032,20,8
O,NP,R3,2.786974855,0.612314939,30,8
O,NP,R3,2.59777326,0.396071196,40,8
O,NP,R3,2.737650576,0.546576023,90,8
O,NP,R3,2.616006821,0.413053989,70,8
O,NP,R3,3.101791778,1.264130116,10,8
O,NP,R3,2.537950267,0.345104218,60,8
O,NP,R3,2.649930272,0.446611881,50,9
O,NP,R3,2.596630103,0.395030022,70,9
O,NP,R3,2.722702258,0.528083086,10,9
O,NP,R3,2.710104659,0.512984991,90,9
O,NP,R3,2.596287905,0.394718885,30,9
O,NP,R3,2.664114423,0.461439133,15,9
O,NP,R3,2.665657747,0.463081837,75,9
O,NP,R3,2.6328186,0.429357052,95,9
O,NP,R3,2.596714758,0.395107031,35,9
O,NP,R3,2.842983445,0.69659996,55,9
O,NP,R3,2.694700892,0.495109081,45,10
O,NP,R3,2.737632201,0.546552897,90,10
O,NP,R3,2.852765453,0.712468147,85,10
O,NP,R3,2.961348985,0.914848089,25,10
O,NP,R3,2.821852053,0.663516998,50,10
O,NP,R3,2.853014624,0.712877035,70,10
O,NP,R3,2.632788213,0.429327011,5,10
O,NP,R3,2.666149829,0.463606834,65,10
O,NP,R3,2.86308721,0.729604006,10,10
O,NP,R3,2.722622448,0.52798605,30,10
O,NP,R3,2.810859198,0.64693284,20,11
O,NP,R3,2.775332911,0.596118927,60,11
O,NP,R3,3.096561469,1.248997211,100,11
O,NP,R3,3.444951343,2.78580904,85,11
O,NP,R3,2.615945902,0.412996054,40,11
O,NP,R3,2.696093369,0.496699095,65,11
O,NP,R3,2.71021909,0.513120174,25,11
O,NP,R3,2.557745562,0.361198187,80,11
O,NP,R3,3.289888733,1.949345112,45,11
O,NP,R3,2.724071055,0.529750109,5,11
O,NP,R3,2.961184614,0.914501905,50,12
O,NP,R3,3.246929433,1.765750885,70,12
O,NP,R3,2.708551709,0.511153936,30,12
O,NP,R3,2.787639764,0.613253117,25,12
O,NP,R3,3.113217126,1.297827959,10,12
O,NP,R3,3.199130096,1.581721783,85,12
O,NP,R3,2.883251999,0.764279127,65,12
O,NP,R3,2.901016211,0.79618907,45,12
O,NP,R3,2.516282866,0.328309059,5,12
O,NP,R3,2.737622728,0.546540976,90,12
O,NP,R3,2.749693782,0.561944962,30,13
O,NP,R3,2.787850598,0.613550901,70,13
O,NP,R3,2.616092044,0.413135052,100,13
O,NP,R3,3.130191898,1.349559069,90,13
O,NP,R3,3.046876207,1.113976955,60,13
O,NP,R3,2.709264168,0.51199317,80,13
O,NP,R3,2.724428205,0.530185938,20,13
O,NP,R3,2.649749397,0.446425915,50,13
O,NP,R3,2.775558137,0.596428156,40,13
O,NP,R3,2.468744639,0.294269085,10,13
O,NP,R3,3.538552622,3.455832005,65,14
O,NP,R3,3.595622854,3.941148996,5,14
O,NP,R3,2.961415871,0.914988995,25,14
O,NP,R3,2.61570816,0.412770033,40,14
O,NP,R3,2.537941266,0.345097065,85,14
O,NP,R3,2.664312068,0.461649179,45,14
O,NP,R3,2.695836257,0.496405125,100,14
O,NP,R3,2.648289902,0.444928169,60,14
O,NP,R3,2.984227484,0.964334011,20,14
O,NP,R3,2.927668997,0.846581936,80,14
O,NP,R3,3.251040466,1.782544851,35,15
O,NP,R3,3.282762538,1.917619944,75,15
O,NP,R3,2.808823194,0.64390707,80,15
O,NP,R3,2.61422108,0.411359072,40,15
O,NP,R3,2.918303527,0.828521013,15,15
O,NP,R3,3.090769648,1.232450962,100,15
O,NP,R3,2.558477095,0.361807108,60,15
O,NP,R3,2.615259657,0.412343979,20,15
O,NP,R3,2.679889199,0.478507996,95,15
O,NP,R3,2.832760586,0.680394173,55,15
O,NP,R3,3.213015958,1.633111954,20,16
O,NP,R3,2.843633267,0.697643042,75,16
O,NP,R3,2.872573378,0.745715857,40,16
O,NP,R3,3.108036714,1.282438993,100,16
O,NP,R3,2.830788246,0.677311182,80,16
O,NP,R3,3.185167463,1.531677961,60,16
O,NP,R3,2.871761448,0.744323015,15,16
O,NP,R3,2.843025212,0.696666956,35,16
O,NP,R3,3.078283474,1.197521925,95,16
O,NP,R3,2.9014944,0.797066212,55,16
O,NP,R3,2.560576048,0.363559961,50,17
O,NP,R3,2.96179684,0.915791988,90,17
O,NP,R3,2.724200429,0.529907942,55,17
O,NP,R3,2.558615014,0.361922026,35,17
O,NP,R3,2.751216045,0.563918114,75,17
O,NP,R3,2.750635617,0.563164949,15,17
O,NP,R3,3.315981436,2.070052862,95,17
O,NP,R3,3.084732089,1.215435982,10,17
O,NP,R3,2.538197727,0.345300913,30,17
O,NP,R3,2.762951552,0.579364061,70,17
O,NP,R3,2.833532072,0.681603909,95,18
O,NP,R3,3.053637265,1.131454945,35,18
O,NP,R3,3.013941014,1.032621145,75,18
O,NP,R3,2.559922213,0.363013029,55,18
O,NP,R3,2.596600482,0.39500308,15,18
O,NP,R3,3.084624224,1.215134144,85,18
O,NP,R3,3.829715483,6.756402016,5,18
O,NP,R3,2.598222421,0.396481037,25,18
O,NP,R3,2.648232184,0.444869041,45,18
O,NP,R3,2.598837533,0.39704299,65,18
O,NP,R3,2.666007536,0.463454962,50,19
O,NP,R3,2.69638262,0.49703002,90,19
O,NP,R3,3.239109452,1.734241009,95,19
O,NP,R3,2.775823674,0.596792936,75,19
O,NP,R3,2.78689537,0.612202883,15,19
O,NP,R3,2.862759113,0.72905302,35,19
O,NP,R3,3.012876417,1.030092955,10,19
O,NP,R3,2.736825916,0.545539141,30,19
O,NP,R3,2.680001706,0.478631973,55,19
O,NP,R3,2.873048962,0.746532917,70,19
O,NP,R3,2.862736531,0.729015112,5,20
O,NP,R3,2.664700366,0.46206212,70,20
O,NP,R3,2.615926847,0.412977934,25,20
O,NP,R3,2.882453429,0.76287508,85,20
O,NP,R3,2.736704806,0.54538703,10,20
O,NP,R3,2.539020976,0.345956087,90,20
O,NP,R3,2.597414171,0.395743847,65,20
O,NP,R3,2.664754817,0.462120056,30,20
O,NP,R3,2.694567444,0.49495697,45,20
O,NP,R3,2.695733828,0.496288061,50,20
O,NP,R3,2.64853861,0.445183039,85,21
O,NP,R3,2.68017409,0.478821993,10,21
O,NP,R3,2.952519277,0.896435976,5,21
O,NP,R3,3.507872307,3.220121861,30,21
O,NP,R3,2.579369628,0.379637957,50,21
O,NP,R3,3.937269739,8.655053139,90,21
O,NP,R3,2.872586291,0.745738029,70,21
O,NP,R3,3.398109166,2.50097394,45,21
O,NP,R3,2.863173487,0.729748964,65,21
O,NP,R3,2.87343396,0.747195005,25,21
O,NP,R3,2.891677955,0.779252052,45,22
O,NP,R3,2.695746137,0.496302128,65,22
O,NP,R3,2.882932422,0.763716936,25,22
O,NP,R3,2.910833038,0.814391136,40,22
O,NP,R3,2.762349922,0.578562021,85,22
O,NP,R3,3.020414672,1.048128843,20,22
O,NP,R3,2.918918965,0.82969594,80,22
O,NP,R3,3.129676696,1.347959042,60,22
O,NP,R3,2.710687602,0.513674021,5,22
O,NP,R3,2.724024142,0.529692888,100,22
O,NP,R3,2.695195211,0.495672941,40,23
O,NP,R3,2.209790886,0.162102938,100,23
O,NP,R3,2.10566303,0.12754488,60,23
O,NP,R3,2.287075796,0.193675995,35,23
O,NP,R3,2.787753718,0.613414049,75,23
O,NP,R3,2.89083883,0.777747869,15,23
O,NP,R3,2.249978198,0.177819014,95,23
O,NP,R3,2.774310372,0.594717026,80,23
O,NP,R3,2.291571094,0.195691109,55,23
O,NP,R3,2.471099628,0.295869112,20,23
O,NP,R3,2.724545367,0.530328989,75,24
O,NP,R3,2.517734365,0.329408169,25,24
O,NP,R3,2.537895656,0.345060825,85,24
O,NP,R3,2.537031484,0.344374895,35,24
O,NP,R3,2.695457923,0.495972872,55,24
O,NP,R3,2.633240185,0.429774046,5,24
O,NP,R3,2.59728804,0.395628929,65,24
O,NP,R3,2.559312809,0.362504005,95,24
O,NP,R3,2.723121459,0.528593063,45,24
O,NP,R3,2.664275058,0.46160984,15,24
O,NP,R3,2.493210108,0.311322212,15,25
O,NP,R3,2.649609283,0.44628191,55,25
O,NP,R3,2.873571683,0.747431993,25,25
O,NP,R3,2.840715055,0.692970991,5,25
O,NP,R3,2.842383857,0.695638895,45,25
O,NP,R3,2.799763637,0.630614042,75,25
O,NP,R3,3.452711552,2.836034775,85,25
O,NP,R3,2.736842428,0.545559883,35,25
O,NP,R3,2.517980732,0.329595089,95,25
O,NP,R3,2.945200588,0.881455898,65,25
O,NP,R3,2.892094056,0.779999018,10,26
O,NP,R3,3.429518117,2.688549995,30,26
O,NP,R3,3.442585278,2.770673037,70,26
O,NP,R3,2.598449046,0.396687984,95,26
O,NP,R3,2.69520482,0.495683908,55,26
O,NP,R3,2.661683962,0.458863974,75,26
O,NP,R3,2.59816,0.396424055,35,26
O,NP,R3,2.59746388,0.395789146,50,26
O,NP,R3,2.598017364,0.396293879,90,26
O,NP,R3,2.578271264,0.378679037,15,26
O,NP,R3,2.736729486,0.545418024,45,27
O,NP,R3,2.694423492,0.494792938,5,27
O,NP,R3,3.450386951,2.820895195,65,27
O,NP,R3,2.822031478,0.66379118,25,27
O,NP,R3,2.809825624,0.645395041,70,27
O,NP,R3,2.774909406,0.595537901,10,27
O,NP,R3,2.776111069,0.597187996,50,27
O,NP,R3,3.221519376,1.665403128,30,27
O,NP,R3,2.863775392,0.730761051,90,27
O,NP,R3,2.723210971,0.528702021,85,27
O,NP,R3,2.694847261,0.495275974,60,28
O,NP,R3,2.799594812,0.630368948,40,28
O,NP,R3,2.517975392,0.329591036,100,28
O,NP,R3,2.666043952,0.463493824,25,28
O,NP,R3,2.736250627,0.544816971,45,28
O,NP,R3,2.517333091,0.329103947,65,28
O,NP,R3,2.649802972,0.446480989,20,28
O,NP,R3,2.492729577,0.310977936,85,28
O,NP,R3,2.722839488,0.528249979,80,28
O,NP,R3,2.681082027,0.479824066,5,28
O,NP,R3,3.479931024,3.019472122,5,29
O,NP,R3,3.060131708,1.148501873,50,29
O,NP,R3,3.135010812,1.364617109,70,29
O,NP,R3,2.736217177,0.544775009,45,29
O,NP,R3,2.679737701,0.478341103,10,29
O,NP,R3,2.811120966,0.647322893,25,29
O,NP,R3,2.665741364,0.463171005,65,29
O,NP,R3,2.736333482,0.544920921,85,29
O,NP,R3,3.199521779,1.583148956,90,29
O,NP,R3,3.258998882,1.815510988,30,29
O,NP,R3,2.75014572,0.562530041,10,30
O,NP,R3,3.040219701,1.097033024,85,30
O,NP,R3,3.140181395,1.380960941,30,30
O,NP,R3,2.736322271,0.544906855,45,30
