RCtype,Par,ParFac,RC1,RC2,RC1fac,RC2fac,Group,Num,Item,Participant,Main,V1,V2,V3,V4,Matching,regionExp_response_1.rt,regionExp_response_2.rt,R_PRE,regionExp_response_3.rt,VinRC1,NinRC1,regionExp_response_4.rt,R34,regionExp_response_5.rt,regionExp_response_6.rt,regionExp_response_7.rt,R56,R567,regionExp_response_8.rt,regionExp_response_9.rt,VinRC2,NinRC2,R89,regionExp_response_10.rt,regionExp_response_11.rt,regionExp_response_12.rt,Q_Exp_response.keys,Q_Exp_response.rt,log_R1,log_R2,log_R3,log_R4,log_R5,log_R6,log_R7,log_R8,log_R9,log_R10,log_R11,log_R12,log_PRE,log_R34,log_R56,log_R567,log_R89,log_R8910,log_VinRC1,log_NinRC1,log_VinRC2,log_NinRC2,CORR,OO%COR,OS%COR,SO%COR,SS%COR,T%COR,OO-FP,OS-FP,SO-FP,SS-FP,T-FP,adj-OO,adj-OS,adj-SO,adj-SS,adj-%COR,adj-OO-FP,adj-OS-FP,adj-SO-FP,adj-SS-FP,adj-T-FP,dprimeOO,dprimeOS,dprimeSO,dprimeSS,dprimeT,dprimeSS-OS,dprimeOO-SO,dprimeSS-SO,dprimeOO-OS
OO,P,0.5,O,O,-0.5,-0.5,20,78,98,50,main,0,0,1,0,mismatch1,0.696005821,0.489091158,1.185096979,0.614040136,0.52840209,0.614040136,0.52840209,1.142442226,0.462303877,0.396321058,0.428762913,0.825083971,1.287387848,1.282660007,0.578472853,0.578472853,1.282660007,1.86113286,0.396590948,4.875461817,0.739550829,n,11.74232316,2.842612872,2.689389812,2.788196759,2.722964527,2.664927536,2.598047149,2.632217213,3.108111554,2.762282983,2.598342797,3.68801576,2.868968028,3.073753891,3.057834247,2.91649815,3.109709405,3.269777377,3.353670813,2.722964527,2.788196759,2.762282983,3.108111554,1,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,2.563103131,2.563103131,1.683242467,2.563103131,2.300698761,0,0.879860664,0.879860664,0
OO,P,0.5,O,O,-0.5,-0.5,4,14,18,50,main,0,0,1,0,mismatch2,0.645982981,0.392609119,1.0385921,0.579917192,0.579186916,0.579917192,0.579186916,1.159104108,0.427201986,0.429694176,0.428454161,0.858148337,1.285350323,0.578568935,0.894964933,0.894964933,0.578568935,1.473533868,0.363301039,0.396048069,0.407274008,n,2.359828949,2.810221076,2.593960383,2.763365984,2.762818742,2.630633263,2.633159467,2.631904365,2.762355111,2.951806019,2.56026664,2.5977479,2.609886695,3.016445015,3.064122445,2.933562365,3.109021511,3.168360122,3.264070124,2.762818742,2.763365984,2.951806019,2.762355111,1,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,2.563103131,2.563103131,1.683242467,2.563103131,2.300698761,0,0.879860664,0.879860664,0
OO,P,0.5,O,O,-0.5,-0.5,8,30,38,50,main,0,0,1,0,mismatch2,0.879551888,0.610895872,1.49044776,0.646838903,0.444849968,0.646838903,0.444849968,1.091688871,0.545765877,0.948189974,1.712542057,2.660732031,3.206497908,1.750987053,0.545135975,0.545135975,1.750987053,2.296123028,0.380160093,0.429494143,0.457154989,n,3.228724957,2.944261465,2.78596719,2.810796132,2.648213564,2.737006379,2.976895359,3.233641246,3.243282935,2.736504843,2.579966525,2.632957246,2.660063464,3.173316759,3.038098883,3.425001138,3.506030961,3.360995154,3.427532055,2.648213564,2.810796132,2.736504843,3.243282935,1,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,2.563103131,2.563103131,1.683242467,2.563103131,2.300698761,0,0.879860664,0.879860664,0
OO,P,0.5,O,O,-0.5,-0.5,16,62,78,50,main,0,0,1,0,mismatch1,0.578569174,0.560230017,1.138799191,0.47367692,0.66209507,0.47367692,0.66209507,1.13577199,0.746203899,0.714208126,0.54520607,1.259414196,2.005618095,0.831160069,2.266968012,2.266968012,0.831160069,3.098128081,0.396508932,0.411665916,0.423990965,n,1.870522022,2.762355291,2.748366375,2.675482224,2.820920354,2.872857514,2.853824787,2.736560682,2.91968467,3.355445392,2.598252975,2.614544911,2.627356602,3.05644715,3.055291154,3.100168584,3.302248239,3.491099368,3.543402072,2.820920354,2.675482224,3.355445392,2.91968467,1,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,2.563103131,2.563103131,1.683242467,2.563103131,2.300698761,0,0.879860664,0.879860664,0
OO,P,0.5,O,O,-0.5,-0.5,12,46,58,50,main,0,0,1,0,mismatch2,0.360682011,0.493780136,0.854462147,0.695487022,0.478386879,0.695487022,0.478386879,1.173873901,0.444355011,0.881646872,0.328001022,1.209647894,1.654002905,0.57832098,0.508462191,0.508462191,0.57832098,1.086783171,0.362909079,1.36561203,0.324041843,n,3.042098999,2.557124482,2.693533615,2.84228903,2.679779259,2.647730082,2.945294671,2.515875197,2.762168948,2.706258665,2.559797833,3.135327334,2.510601094,2.931692828,3.069621447,3.082658974,3.218536268,3.036142905,3.161275817,2.679779259,2.84228903,2.706258665,2.762168948,1,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,2.563103131,2.563103131,1.683242467,2.563103131,2.300698761,0,0.879860664,0.879860664,0
OO,P,0.5,O,O,-0.5,-0.5,2,6,8,50,main,1,0,0,0,match,0.345027924,0.379287958,0.724315882,0.729256868,0.445035934,0.729256868,0.445035934,1.174292802,0.526921034,0.463184118,1.279210091,1.742394209,2.269315243,0.996321917,0.445336103,0.445336103,0.996321917,1.44165802,0.463162184,1.349285126,0.523994923,n,2.606609821,2.537854245,2.578969055,2.862880528,2.648395079,2.721745535,2.66575366,3.106941877,2.998399684,2.648687904,2.665733093,3.130103733,2.719327079,2.859928008,3.069776399,3.241146419,3.35589483,3.158862252,3.279853989,2.648395079,2.862880528,2.648687904,2.998399684,0,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,2.563103131,2.563103131,1.683242467,2.563103131,2.300698761,0,0.879860664,0.879860664,0
OO,P,0.5,O,O,-0.5,-0.5,18,70,88,50,main,1,0,0,0,match,0.344928026,0.446854115,0.791782141,0.864261866,0.458142996,0.864261866,0.458142996,1.322404862,0.460646152,0.714401007,0.509850979,1.224251986,1.684898138,1.398288012,1.799406052,1.799406052,1.398288012,3.197694064,0.380023003,2.601449013,0.775252104,y,3.834932089,2.537728483,2.650165762,2.936645351,2.661001052,2.663367448,2.853942058,2.707443258,3.145596634,3.255129177,2.579809885,3.415215318,2.889442954,2.898605702,3.121364437,3.087870817,3.22657365,3.504836911,3.553605993,2.661001052,2.936645351,3.255129177,3.145596634,1,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,2.563103131,2.563103131,1.683242467,2.563103131,2.300698761,0,0.879860664,0.879860664,0
OO,P,0.5,O,O,-0.5,-0.5,14,54,68,50,main,1,0,0,0,match,0.462241888,0.513087034,0.975328922,0.780215979,0.478751183,0.780215979,0.478751183,1.258967162,0.794662952,0.346529961,0.559860945,0.906390906,1.701053858,0.52976203,0.42849803,0.42849803,0.52976203,0.95826006,0.397013903,0.478312016,0.540978193,y,3.50594902,2.664869298,2.71019104,2.892214841,2.68010986,2.900182966,2.53974079,2.748080173,2.724080828,2.63194883,2.598805716,2.679711291,2.733179759,2.989151103,3.100014402,2.95731554,3.230718064,2.981483387,3.132027095,2.68010986,2.892214841,2.63194883,2.724080828,1,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,2.563103131,2.563103131,1.683242467,2.563103131,2.300698761,0,0.879860664,0.879860664,0
OO,P,0.5,O,O,-0.5,-0.5,10,38,48,50,main,1,0,0,0,match,0.478674173,0.563225985,1.041900158,0.764270067,0.428128004,0.764270067,0.428128004,1.192398071,0.460165977,0.412941933,0.577269793,0.990211726,1.450377703,0.730583191,0.444760084,0.444760084,0.730583191,1.175343275,0.363008976,0.363044977,0.540973902,y,1.963856936,2.680039996,2.750682683,2.883246851,2.631573636,2.662914505,2.615888986,2.761378833,2.863669676,2.648125804,2.559917364,2.559960432,2.733176314,3.017826104,3.076421265,2.995728065,3.161481115,3.070164727,3.187055791,2.631573636,2.883246851,2.648125804,2.863669676,1,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,2.563103131,2.563103131,1.683242467,2.563103131,2.300698761,0,0.879860664,0.879860664,0
OO,P,0.5,O,O,-0.5,-0.5,6,22,28,50,main,1,0,0,0,match,0.36135006,0.37983799,0.74118805,0.841492891,0.545387983,0.841492891,0.545387983,1.386880874,1.179449797,0.563354015,0.71083498,1.274188995,2.453638792,0.579556942,0.511543989,0.511543989,0.579556942,1.091100931,0.345808029,0.329340935,0.489971161,y,3.068286896,2.557928131,2.579598399,2.925050451,2.736705565,3.07167946,2.750781394,2.851768791,2.763096112,2.708882986,2.538835073,2.517645714,2.690170519,2.869928409,3.142039159,3.10523385,3.389810629,3.037864926,3.157429253,2.736705565,2.925050451,2.708882986,2.763096112,1,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,2.563103131,2.563103131,1.683242467,2.563103131,2.300698761,0,0.879860664,0.879860664,0
OO,P,0.5,O,O,-0.5,-0.5,4,14,18,51,main,0,0,1,0,mismatch2,0.578842878,0.728935003,1.307777881,0.781064987,0.361456156,0.781064987,0.361456156,1.142521143,0.474771976,0.362991095,0.361641884,0.724632979,1.199404955,1.29814887,6.161790848,6.161790848,1.29814887,7.459939718,0.430785894,1.232346058,6.410907984,n,1.399080992,2.762560694,2.862688805,2.89268717,2.558055626,2.676485076,2.559895971,2.558278723,3.1133245,3.789706953,2.634261474,3.09073268,3.806919543,3.116533988,3.057864246,2.860118095,3.078965839,3.872735318,3.897116942,2.558055626,2.89268717,3.789706953,3.1133245,1,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,2.563103131,2.563103131,1.683242467,2.563103131,2.300698761,0,0.879860664,0.879860664,0
OO,P,0.5,O,O,-0.5,-0.5,16,62,78,51,main,0,0,1,0,mismatch1,1.197691917,1.915961027,3.113652944,0.445042133,0.511789083,0.445042133,0.511789083,0.956831216,1.280994892,0.479085207,0.696306944,1.175392151,2.456387043,0.446223021,3.404631853,3.404631853,0.446223021,3.850854874,0.647200823,1.565271139,1.326508045,n,4.907838821,3.078345119,3.282386671,2.648401128,2.709091018,3.107547398,2.680412761,2.842800726,2.649551972,3.532070158,2.811039061,3.194589578,3.122709888,3.493270203,2.980835335,3.070182786,3.390296798,3.585557152,3.653024829,2.709091018,2.648401128,3.532070158,2.649551972,1,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,2.563103131,2.563103131,1.683242467,2.563103131,2.300698761,0,0.879860664,0.879860664,0
OO,P,0.5,O,O,-0.5,-0.5,1,2,3,51,main,0,1,0,0,match,0.461241007,0.442723036,0.903964043,1.51491189,0.445224047,1.51491189,0.445224047,1.960135937,0.412841082,0.363389969,0.49477911,0.858169079,1.271010161,0.764218807,1.263933897,1.263933897,0.764218807,2.028152704,0.513455868,0.848049164,0.641032934,n,2.032566071,2.663927912,2.64613212,3.180387374,2.648578613,2.615782908,2.560372935,2.694411355,2.883217721,3.101724361,2.710503122,2.92842103,2.806880343,2.956151156,3.292286191,2.933572862,3.104149023,3.307100651,3.405108667,2.648578613,3.180387374,3.101724361,2.883217721,0,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,2.563103131,2.563103131,1.683242467,2.563103131,2.300698761,0,0.879860664,0.879860664,0
OO,P,0.5,O,O,-0.5,-0.5,8,30,38,51,main,0,0,1,0,mismatch2,0.612495899,0.394248962,1.006744861,0.362860918,0.445233107,0.362860918,0.445233107,0.808094025,0.277549982,0.396883965,2.033128023,2.430011988,2.70756197,0.964658976,0.712544918,0.712544918,0.964658976,1.677203894,0.446903944,0.344501019,2.126574993,n,2.833795071,2.787103185,2.595770559,2.559740195,2.64858745,2.443341204,2.598663553,3.308164726,2.98437381,2.852812247,2.650214187,2.537190511,3.327680703,3.002919421,2.907461896,3.385608416,3.432578405,3.224585862,3.327176561,2.64858745,2.559740195,2.852812247,2.98437381,1,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,2.563103131,2.563103131,1.683242467,2.563103131,2.300698761,0,0.879860664,0.879860664,0
OO,P,0.5,O,O,-0.5,-0.5,17,66,83,51,main,0,1,0,0,mismatch2,0.344869137,0.374891043,0.71976018,1.331223965,0.394949913,1.331223965,0.394949913,1.726173878,1.047960043,0.597387075,0.678560972,1.275948047,2.32390809,0.56336689,0.843690872,0.843690872,0.56336689,1.407057762,0.396281958,0.712905884,0.389885902,n,3.604588032,2.53765433,2.573905064,3.124251127,2.596542022,3.020344724,2.776255822,2.831588877,2.750791319,2.92618335,2.5980043,2.853032199,2.590937532,2.857187816,3.23708454,3.105832992,3.366218948,3.148311926,3.256077548,2.596542022,3.124251127,2.92618335,2.750791319,1,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,2.563103131,2.563103131,1.683242467,2.563103131,2.300698761,0,0.879860664,0.879860664,0
OO,P,0.5,O,O,-0.5,-0.5,12,46,58,51,main,0,0,1,0,mismatch2,0.328214169,0.343935013,0.672149182,0.629204988,0.394686937,0.629204988,0.394686937,1.023891925,1.013455868,0.881324053,1.030164957,1.91148901,2.924944878,1.798666954,0.846488953,0.846488953,1.798666954,2.645155907,0.931617975,0.680324078,0.724446058,n,2.284054041,2.516157326,2.53647639,2.798792157,2.596252753,3.005804842,2.945135623,3.012906772,3.254950756,2.927621295,2.969237859,2.832715842,2.860006054,2.827465674,3.010254118,3.281371805,3.466117686,3.422451275,3.553491486,2.596252753,2.798792157,2.927621295,3.254950756,1,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,2.563103131,2.563103131,1.683242467,2.563103131,2.300698761,0,0.879860664,0.879860664,0
OO,P,0.5,O,O,-0.5,-0.5,20,78,98,51,main,0,0,1,0,mismatch1,12.31472993,0.428165913,12.74289584,0.36171484,0.394752979,0.36171484,0.394752979,0.756467819,0.779778957,0.546707153,0.512123823,1.058830976,1.838609933,5.328147173,0.71219492,0.71219492,5.328147173,6.040342093,0.631006956,0.461215973,0.390736103,n,2.648511887,4.090424892,2.631612089,2.558366327,2.596325416,2.891971511,2.737754756,2.709374979,3.726576212,2.852598872,2.800034147,2.66390434,2.591883541,4.105268133,2.878790457,3.024826638,3.264489602,3.781061535,3.824213664,2.596325416,2.558366327,2.852598872,3.726576212,1,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,2.563103131,2.563103131,1.683242467,2.563103131,2.300698761,0,0.879860664,0.879860664,0
OO,P,0.5,O,O,-0.5,-0.5,9,34,43,51,main,0,1,0,0,mismatch2,0.378345013,0.392259121,0.770604134,0.327816963,0.846503019,0.327816963,0.846503019,1.174319982,0.613789082,0.463355064,4.457489967,4.920845031,5.534634113,0.912795782,1.565533161,1.565533161,0.912795782,2.478328943,1.383006096,4.258373976,0.373608112,y,3.699583054,2.577888014,2.593573051,2.515631423,2.927628511,2.788019159,2.665913914,3.649090374,2.960373625,3.194662271,3.140824094,3.629243799,2.572416297,2.886831335,3.069786451,3.692039688,3.743088916,3.394158949,3.586737486,2.927628511,2.515631423,3.194662271,2.960373625,0,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,2.563103131,2.563103131,1.683242467,2.563103131,2.300698761,0,0.879860664,0.879860664,0
OO,P,0.5,O,O,-0.5,-0.5,5,18,23,51,main,0,1,0,0,match,0.344452143,0.55982089,0.904273033,0.814167023,0.511188984,0.814167023,0.511188984,1.325356007,0.546883106,0.413123131,1.68236804,2.095491171,2.642374277,0.679059982,0.929666996,0.929666996,0.679059982,1.608726978,0.396771908,0.627660036,1.97823,y,2.09594202,2.537128891,2.7480491,2.910713508,2.708581486,2.737894508,2.616079512,3.225921009,2.831908138,2.968327413,2.598540916,2.797724477,3.296276784,2.95629958,3.122332551,3.321285835,3.421994333,3.206482345,3.302222425,2.708581486,2.910713508,2.968327413,2.831908138,1,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,2.563103131,2.563103131,1.683242467,2.563103131,2.300698761,0,0.879860664,0.879860664,0
OO,P,0.5,O,O,-0.5,-0.5,13,50,63,51,main,0,1,0,0,mismatch2,0.428705215,0.893885136,1.322590351,0.613270998,0.629622936,0.613270998,0.629622936,1.242893934,0.563020945,0.379666805,0.361357927,0.741024732,1.304045677,0.929895878,1.364796162,1.364796162,0.929895878,2.29469204,1.349329948,0.411421061,0.641542196,y,4.290287018,2.632158767,2.951281716,2.787652427,2.79908054,2.750524551,2.579402628,2.557937586,2.968434323,3.135067793,3.13011816,2.61428652,2.807225226,3.12142535,3.094434068,2.869832703,3.115292804,3.360724409,3.561580989,2.79908054,2.787652427,3.135067793,2.968434323,0,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,2.563103131,2.563103131,1.683242467,2.563103131,2.300698761,0,0.879860664,0.879860664,0
OO,P,0.5,O,O,-0.5,-0.5,14,54,68,52,main,1,0,0,0,match,0.428410053,0.260645151,0.689055204,0.196022987,0.211785793,0.196022987,0.211785793,0.40780878,0.226234913,0.327564001,0.311100006,0.638664007,0.86489892,0.446580172,0.42868495,0.42868495,0.446580172,0.875265122,0.330315113,0.344784975,0.407373905,n,2.017791033,2.631859653,2.41604965,2.292307003,2.325896823,2.354559627,2.515296167,2.492900019,2.649899437,2.632138237,2.518928445,2.537548332,2.609993206,2.838254017,2.610456572,2.805272441,2.936965355,2.942139623,3.081196119,2.325896823,2.292307003,2.632138237,2.649899437,0,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,2.563103131,2.563103131,1.683242467,2.563103131,2.300698761,0,0.879860664,0.879860664,0
OO,P,0.5,O,O,-0.5,-0.5,15,58,73,52,main,0,0,0,1,mismatch1,0.378572941,0.241841078,0.620414019,0.246424913,0.361912966,0.246424913,0.361912966,0.608337879,0.527832985,0.446748018,0.629179001,1.075927019,1.603760004,0.478713036,0.479227066,0.479227066,0.478713036,0.957940102,0.463969946,0.42906189,0.424325943,n,3.626285791,2.578149569,2.38353007,2.391684612,2.558604143,2.722496526,2.650062634,2.79877422,2.680075254,2.680541338,2.66648985,2.632519941,2.627699585,2.792681603,2.784144859,3.031782814,3.205139378,2.981338354,3.152872123,2.558604143,2.391684612,2.680541338,2.680075254,1,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,2.563103131,2.563103131,1.683242467,2.563103131,2.300698761,0,0.879860664,0.879860664,0
OO,P,0.5,O,O,-0.5,-0.5,19,74,93,52,main,0,0,0,1,match,0.345009089,0.291801929,0.636811018,0.313233852,0.395301104,0.313233852,0.395301104,0.708534956,0.360276937,0.347373009,0.577842951,0.92521596,1.285492897,0.664809942,1.114959955,1.114959955,0.664809942,1.779769897,0.414096117,0.462000847,0.524860144,n,3.989922047,2.537830536,2.465088159,2.495868691,2.596928027,2.556636462,2.540796071,2.76180982,2.822697506,3.04725927,2.617101158,2.664642772,2.720043595,2.804010569,2.850361281,2.966243116,3.109069681,3.250363857,3.3412101,2.596928027,2.495868691,3.04725927,2.822697506,0,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,2.563103131,2.563103131,1.683242467,2.563103131,2.300698761,0,0.879860664,0.879860664,0
OO,P,0.5,O,O,-0.5,-0.5,6,22,28,52,main,1,0,0,0,match,0.346052885,0.362066984,0.708119869,0.277721882,0.462658167,0.277721882,0.462658167,0.740380049,0.56094718,0.447331905,0.612582922,1.059914827,1.620862007,0.578780174,1.098322868,1.098322868,0.578780174,1.677103042,0.614686012,0.563938141,0.692425966,n,7.086447954,2.539142474,2.558788924,2.4436101,2.665260233,2.748921969,2.650629874,2.787164885,2.762513646,3.040730026,2.78865333,2.751231468,2.840373346,2.85010678,2.869454707,3.025270967,3.209746043,3.224559747,3.360174641,2.665260233,2.4436101,3.040730026,2.762513646,0,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,2.563103131,2.563103131,1.683242467,2.563103131,2.300698761,0,0.879860664,0.879860664,0
OO,P,0.5,O,O,-0.5,-0.5,11,42,53,52,main,0,0,0,1,mismatch1,0.362482786,0.308374166,0.670856952,0.329776049,0.747372866,0.329776049,0.747372866,1.077148915,0.477386951,0.46409893,0.728635073,1.192734003,1.670120954,0.547404051,0.646444082,0.646444082,0.547404051,1.193848133,0.43067193,0.446727037,0.525231123,y,2.633106947,2.559287387,2.489077988,2.51821911,2.873537326,2.678870544,2.666610567,2.862510072,2.738308007,2.810530964,2.634146567,2.650042238,2.720350453,2.826629925,3.032275748,3.0765436,3.222747925,3.076949085,3.210725079,2.873537326,2.51821911,2.810530964,2.738308007,0,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,2.563103131,2.563103131,1.683242467,2.563103131,2.300698761,0,0.879860664,0.879860664,0
OO,P,0.5,O,O,-0.5,-0.5,2,6,8,52,main,1,0,0,0,match,0.37857604,0.244636059,0.623212099,0.345538139,0.461941004,0.345538139,0.461941004,0.807479143,0.441919088,0.41363287,0.478436947,0.892069817,1.333988905,0.595967054,1.885015011,1.885015011,0.595967054,2.480982065,0.899016857,0.429843903,0.474679947,n,6.869813919,2.578153124,2.388520472,2.53849599,2.664586514,2.645342761,2.616615043,2.67982471,2.775222252,3.275314813,2.953767835,2.633310771,2.676400885,2.794635876,2.907131313,2.950398845,3.125152217,3.394623625,3.528916562,2.664586514,2.53849599,3.275314813,2.775222252,0,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,2.563103131,2.563103131,1.683242467,2.563103131,2.300698761,0,0.879860664,0.879860664,0
OO,P,0.5,O,O,-0.5,-0.5,10,38,48,52,main,1,0,0,0,match,0.328508854,0.294558048,0.623066902,0.262580872,0.997868061,0.262580872,0.997868061,1.260448933,0.567559004,0.480197906,0.512046814,0.99224472,1.559803724,0.597460985,1.265781164,1.265781164,0.597460985,1.863242149,0.396806002,0.497305155,1.629220963,n,3.00129199,2.516547079,2.469170893,2.419263086,2.999073122,2.754011018,2.681420262,2.709309668,2.776309551,3.102358629,2.598578233,2.696622961,3.211979989,2.794534682,3.100525255,2.996618797,3.193069953,3.2702693,3.354117692,2.999073122,2.419263086,3.102358629,2.776309551,0,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,2.563103131,2.563103131,1.683242467,2.563103131,2.300698761,0,0.879860664,0.879860664,0
OO,P,0.5,O,O,-0.5,-0.5,7,26,33,52,main,0,0,0,1,mismatch1,0.361860037,0.274441957,0.636301994,0.295142889,0.864058018,0.295142889,0.864058018,1.159200907,0.66107893,1.669055939,0.49447298,2.163528919,2.824607849,0.545547009,0.462214947,0.462214947,0.545547009,1.007761956,0.899256945,0.513953924,0.625497103,n,0.814657927,2.558540623,2.438450508,2.470032324,2.936542905,2.820253315,3.222470892,2.694142565,2.736832179,2.664843985,2.953883801,2.710924186,2.796225303,2.803663284,3.064158712,3.335162705,3.450958162,3.003357959,3.280354997,2.936542905,2.470032324,2.664843985,2.736832179,1,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,2.563103131,2.563103131,1.683242467,2.563103131,2.300698761,0,0.879860664,0.879860664,0
OO,P,0.5,O,O,-0.5,-0.5,3,10,13,52,main,0,0,0,1,mismatch1,0.24478507,0.191444159,0.436229229,0.193773031,1.048198938,0.193773031,1.048198938,1.241971969,0.544728994,0.396904945,0.444815874,0.841720819,1.386449813,0.42997098,1.199058056,1.199058056,0.42997098,1.629029036,0.346585035,0.363092899,0.792805195,n,2.352459908,2.388784926,2.28204212,2.287293333,3.020443715,2.736180492,2.59868651,2.648180277,2.633439145,3.078840211,2.539809807,2.560017756,2.899166487,2.639714762,3.094111794,2.925168069,3.141904154,3.211928825,3.295702111,3.020443715,2.287293333,3.078840211,2.633439145,1,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,0.9,0.9,0.8,0.9,0.875,0.1,0.1,0.2,0.1,0.125,2.563103131,2.563103131,1.683242467,2.563103131,2.300698761,0,0.879860664,0.879860664,0
