RCtype,RC1,RC2,Group,Num,Item,Participant,V1,V2,V3,V4,Matching,CORR,regionExp_response_1.rt,regionExp_response_2.rt,regionExp_response_3.rt,regionExp_response_4.rt,regionExp_response_5.rt,regionExp_response_6.rt,regionExp_response_7.rt,regionExp_response_8.rt,regionExp_response_9.rt,regionExp_response_10.rt,Q_Exp_reponse_1.keys,Q_Exp_reponse_1.rt,log_R1,log_R2,log_R3,log_R4,log_R5,log_R6,log_R7,log_R8,log_R9,log_R10,R23467810,log_R23467810,R234678,log_R234678,RC1_rt,log_RC1_rt,RC2_rt,log_RC2_rt,R3478,log_R3478,R78,log_R78,R34,log_R34
OO,O,O,10,38,48,27,1,0,0,0,match,1,0.760742903,0.562864065,0.978301048,0.875907898,0.761810064,0.846951962,0.608902931,0.579684019,0.542258978,0.409612894,y,1.848614931,2.881237909,2.750403523,2.990472519,2.942458442,2.881846706,2.927858778,2.784548065,2.763191328,2.734206751,2.612373619,4.862224817,3.686835036,4.452611923,3.648614845,2.417073011,3.383289769,2.035538912,3.308679409,3.042795896,3.483272822,1.18858695,3.075030958,1.854208946,3.268158672
OO,O,O,13,50,63,27,0,1,0,0,mismatch2,1,0.760944843,1.014201164,0.978289843,5.276417017,0.86092782,0.562498093,0.659334183,0.52897501,0.391638041,0.35859704,n,2.045825958,2.881353178,3.006124105,2.990467545,3.722339112,2.934966742,2.750121054,2.819105592,2.723435155,2.59288487,2.5546067,9.37831235,3.972124693,9.01971531,3.95519283,7.268908024,3.861469174,1.750807286,3.243238345,7.443016053,3.871748956,1.188309193,3.074929457,6.25470686,3.79620696
OS,O,S,12,48,60,27,1,0,0,0,mismatch2,0,0.777235985,0.563040972,1.229067087,0.929875851,5.640515089,0.596195936,0.678484917,4.974591017,2.784286976,1.078095913,y,4.624658108,2.8905529,2.750539999,3.089575589,2.968424969,3.751318765,2.775389011,2.831540198,3.696757381,3.444713996,3.0326574,10.04935169,4.002138045,8.97125578,3.952853239,2.72198391,3.434885554,6.24927187,3.795829419,7.812018872,3.892763284,5.653075934,3.752284819,2.158942938,3.334241164
SO,S,O,19,75,94,27,1,0,0,0,mismatch1,0,0.777759075,0.563284874,0.645488977,0.644102097,0.577222824,0.629405975,0.759881973,0.646013975,1.427911997,2.198318005,y,2.384013891,2.890845087,2.750728089,2.80988883,2.808954713,2.761343495,2.798930861,2.880746142,2.810241913,3.154701442,3.342090517,6.086495876,3.784367332,3.888177871,3.589746124,1.852875948,3.267846344,2.035301923,3.308628843,2.695487022,3.430637245,1.405895948,3.147953179,1.289591074,3.110452018
OS,O,S,20,80,100,27,1,0,0,0,mismatch2,1,0.810620785,0.830451965,1.192945004,2.233651876,0.657488108,0.646316051,0.746153116,1.378391027,0.494266033,0.425675869,n,0.899558067,2.908817735,2.919314517,3.076620423,3.349015487,2.817887902,2.810444942,2.872827957,3.139372437,2.693960766,2.629079031,7.453584908,3.872365203,7.027909039,3.846826132,4.257048845,3.629108633,2.770860194,3.442614614,5.551141023,3.74438226,2.124544143,3.327265759,3.42659688,3.534863015
SO,S,O,14,55,69,27,0,1,0,0,match,1,0.811268091,1.56632185,4.189947844,3.986681938,0.661687136,0.629610062,0.577280998,0.7290411,0.692801952,0.643635988,y,0.578602076,2.909164395,3.194881006,3.622208617,3.600611589,2.820652692,2.79907166,2.761387262,2.862752013,2.840609103,2.808640319,12.32251978,4.090699524,11.67888379,4.067401337,9.742951632,3.988690547,1.93593216,3.286890134,9.48295188,3.976943547,1.306322098,3.116050274,8.176629782,3.912574334
SO,S,O,15,59,74,27,1,0,0,0,mismatch1,1,0.827694893,0.796693802,1.01274395,2.883867025,0.760945082,1.197667837,2.449837923,1.230684996,3.280976057,1.111229897,n,2.811756849,2.917870276,2.901291439,3.005499657,3.459975231,2.881353315,3.078336387,3.389137353,3.090146906,3.516003061,3.045803917,10.68272543,4.028682066,9.571495533,3.980979801,4.693304777,3.671478758,4.878190756,3.688258779,7.577133894,3.879504962,3.680522919,3.565909526,3.896610975,3.590687049
OS,O,S,7,28,35,27,0,1,0,0,mismatch1,1,0.860581875,0.529325962,0.577450991,2.601740837,0.627030849,0.680355072,0.879366875,2.984152079,0.508733988,0.442920208,n,4.540595055,2.934792195,2.723723195,2.761515131,3.415264034,2.797288908,2.832735627,2.944170102,3.474820952,2.706490753,2.646325495,8.695312024,3.939285171,8.252391816,3.91657984,3.70851779,3.569200367,4.543874026,3.657426283,7.042710782,3.847739854,3.863518954,3.586983047,3.179191828,3.502316733
SO,S,O,10,39,49,27,0,1,0,0,match,1,0.894497156,0.980473995,2.518872023,1.512701988,1.29717207,1.081029892,1.311547995,2.06662488,0.993827105,0.643479109,y,2.980756998,2.951578964,2.991436079,3.401206103,3.179753378,3.112997589,3.033837703,3.117784188,3.315261654,2.997310837,2.808534452,10.11472988,4.004954289,9.471250773,3.976407336,5.012048006,3.700015222,4.459202767,3.649257221,7.409746886,3.869803373,3.378172875,3.52868187,4.031574011,3.605474637
SS,S,S,13,49,62,27,1,0,0,0,mismatch2,1,0.894929886,0.81351614,0.74583292,0.778208971,3.168157101,0.7967062,0.846382856,1.29517293,4.504366159,0.877301931,n,3.842010975,2.951789011,2.910366174,2.872641549,2.891096233,3.500806709,2.901298197,2.927566858,3.112327759,3.653633687,2.943149085,6.153121948,3.789095522,5.275820017,3.722289971,2.337558031,3.368762401,2.938261986,3.468090516,3.665597677,3.564144797,2.141555786,3.330729392,1.524041891,3.182996905
SS,S,S,12,45,57,27,0,1,0,0,mismatch1,1,0.911631107,0.813838959,0.829348087,1.780780077,0.808181047,0.830495119,1.682693005,2.265462875,0.945496082,2.716392994,n,2.954188108,2.959819136,2.910538476,2.918736847,3.250610288,2.907508661,2.919337084,3.226004889,3.35515695,2.975659734,3.433992602,10.91901112,4.038183308,8.202618122,3.913952493,3.423967123,3.534529586,4.778650999,3.679305314,6.558284044,3.816790222,3.94815588,3.596394291,2.610128164,3.416661833
SS,S,S,4,13,17,27,0,1,0,0,mismatch2,1,0.961712837,0.863893986,1.080430031,2.499946117,1.543587923,0.930815935,0.829363823,0.844724894,0.744828939,0.526077032,n,0.947188854,2.983045413,2.936460451,3.033596647,3.397930648,3.188531372,2.96886381,2.918745087,2.926715293,2.872056542,2.721049341,7.575251818,3.879397074,7.049174786,3.848138279,4.444270134,3.647800449,2.604904652,3.415791831,5.254464865,3.720528492,1.674088717,3.223778469,3.580376148,3.553928655
OO,O,O,18,70,88,27,1,0,0,0,match,1,0.978118896,0.563728094,1.997735977,2.819129944,0.811923027,0.596236944,0.72787118,0.913115025,1.227978945,0.676899195,y,4.054321051,2.990391649,2.751069679,3.300538091,3.450115095,2.909514859,2.775418882,2.862054524,2.960525489,3.08919092,2.830523998,8.294716359,3.91880154,7.617817164,3.881830545,5.380594015,3.730830224,2.237223149,3.349709304,6.457852126,3.810088096,1.640986205,3.21510493,4.816865921,3.682764558
OO,O,O,2,6,8,27,1,0,0,0,match,1,0.995708942,0.495560169,0.610617876,1.798860073,1.246874094,0.897217035,1.078230143,1.448101997,0.74238801,0.493174076,y,2.216135979,2.998132407,2.695096392,2.785769514,3.254997382,3.095822602,2.952897511,3.032711469,3.160799152,2.870630949,2.69300024,6.821761369,3.833896523,6.328587293,3.801306775,2.905038118,3.463151835,3.423549175,3.53447657,4.935810089,3.693358441,2.52633214,3.402490447,2.409477949,3.381922956
SO,S,O,11,43,54,27,1,0,0,0,mismatch1,1,1.01174593,0.964227915,1.632366896,2.164070845,1.095328093,0.77994585,1.028626919,1.615064144,2.598673105,1.01104784,n,4.926501036,3.005071466,2.9841797,3.212817779,3.335271474,3.039544227,2.892064452,3.012257886,3.208189775,3.414751652,3.004771706,9.195350409,3.963568284,8.184302569,3.912981677,4.760665656,3.677667682,3.423636913,3.5344877,6.440128804,3.808894553,2.643691063,3.422210703,3.796437741,3.579376282
SS,S,S,20,77,97,27,0,1,0,0,mismatch1,1,1.095444918,1.364498138,0.879827976,4.956418991,0.908987999,0.746886969,1.380866051,1.496584177,0.626828194,0.509735107,n,1.262484074,3.039590545,3.134972947,2.944397767,3.695168012,2.958558149,2.873254882,3.140151552,3.175101149,2.797148522,2.707344546,11.33481741,4.054414529,10.8250823,4.034431207,7.200745105,3.857377438,3.624337197,3.559228596,8.713697195,3.940202464,2.877450228,3.45900782,5.836246967,3.766133661
OO,O,O,17,66,83,27,0,1,0,0,mismatch2,1,1.129038095,1.081027031,0.643590927,1.36482501,0.609799147,0.69641614,1.112225056,1.532047033,1.060627222,1.863447905,n,1.000700951,3.052708596,3.033836554,2.808609913,3.135076972,2.785186813,2.842868828,3.046192675,3.185272098,3.02556277,3.270317256,8.293579102,3.918741991,6.430131197,3.808219834,3.089442968,3.489880182,3.340688229,3.523835947,4.652688026,3.667703933,2.644272089,3.422306141,2.008415937,3.302853659
OS,O,S,16,64,80,27,1,0,0,0,mismatch2,1,1.21289587,0.679748058,1.395812988,7.801576138,1.125854015,0.847183943,0.979879141,4.471576929,0.74514389,0.542575836,n,1.293017864,3.083823517,2.832347976,3.144827235,3.892182351,3.051482081,2.927977716,2.991172513,3.650460707,2.872240145,2.734460448,16.71835303,4.223193492,16.1757772,4.208865156,9.877137184,3.994631086,6.298640013,3.799246788,14.6488452,4.16580339,5.45145607,3.736512517,9.197389126,3.963664561
SS,S,S,17,65,82,27,1,0,0,0,mismatch2,1,1.246210814,0.612741947,0.662005901,0.627840996,0.860831976,1.833616972,0.879645109,0.710453987,0.977108955,0.911138058,n,2.235253096,3.095591516,2.787277612,2.820861861,2.79784967,2.934918391,3.26330862,2.944307492,2.851535956,2.989942994,2.959584187,6.23744297,3.795006588,5.326304912,3.726426025,1.902588844,3.279344946,3.423716068,3.534497741,2.879945993,3.459384344,1.590099096,3.201424191,1.289846897,3.110538163
OS,O,S,15,60,75,27,0,1,0,0,mismatch1,0,1.362746,1.214901209,1.379317999,1.43159914,0.677485943,0.713518143,0.678651094,0.76138711,0.675800085,0.843923092,y,2.68507719,3.134414916,3.084540964,3.139664403,3.155821429,2.830900289,2.853405021,2.831646554,2.88160552,2.829818242,2.926302871,7.023297787,3.846541083,6.179374695,3.79094453,4.025818348,3.604854175,2.153556347,3.333156239,4.250955343,3.628486543,1.440038204,3.158374014,2.810917139,3.448848044
OO,O,O,9,34,43,27,0,1,0,0,mismatch2,1,1.428974152,0.881196022,1.346035004,6.32990098,1.546209812,1.114791155,1.16256094,1.598758936,1.745898008,1.395584822,n,1.214884996,3.155024373,2.945072528,3.129056354,3.801396916,3.189268425,3.047193514,3.065415727,3.203782985,3.242018869,3.144756238,13.82882786,4.140785371,12.43324304,4.094584423,8.557132006,3.932328232,3.876111031,3.588396209,10.43725586,4.01858633,2.761319876,3.441116719,7.675935984,3.885131344
SO,S,O,18,71,89,27,0,1,0,0,match,1,1.746308088,1.765685081,3.488600016,1.578514099,1.178925037,1.214888096,1.145661831,0.946391106,0.592432022,0.391165972,y,3.173125982,3.242120865,3.246913247,3.542651178,3.198248465,3.071486191,3.084536277,3.059056444,2.97607065,2.772638525,2.592361068,10.5309062,4.022465745,10.13974023,4.006026829,6.832799196,3.834598658,3.306941033,3.519426451,7.159167052,3.854862496,2.092052937,3.32057267,5.067114115,3.704760685
SO,S,O,7,27,34,27,1,0,0,0,mismatch1,1,2.347928047,0.863476038,0.979779005,4.104645014,1.128587008,1.148155928,0.744204998,0.476097107,0.507992983,0.426116943,n,1.599355936,3.370684784,2.93625029,2.991128129,3.613275604,3.052535046,3.060000872,2.871692582,2.677695542,2.705857713,2.629528803,8.742475033,3.941634401,8.31635809,3.919933181,5.947900057,3.774363662,2.368458033,3.374465694,6.304726124,3.799666226,1.220302105,3.08646736,5.084424019,3.706241762
OO,O,O,6,22,28,27,1,0,0,0,match,0,9.303083897,0.847440004,1.897920847,1.564940929,2.082645178,0.512754917,0.560301065,0.411543846,0.241209984,0.258991957,n,1.513131142,3.968626938,2.928108961,3.278278096,3.194497949,3.318615285,2.709909834,2.748421448,2.614416112,2.38239528,2.413286277,6.053893565,3.782034781,5.794901608,3.763046066,4.31030178,3.634507678,1.484599828,3.171609406,4.434706687,3.646864901,0.971844911,2.987596965,3.462861776,3.539435157
OS,O,S,19,76,95,28,0,1,0,0,mismatch1,1,0.309990168,0.378623962,0.527479172,0.411511898,0.560407877,0.394703865,0.344914913,0.409353971,0.391458035,0.35945487,n,1.849270105,2.491347919,2.578208096,2.722205316,2.614382396,2.748504231,2.596271379,2.537711972,2.612099008,2.592685212,2.555644372,2.826042651,3.451178712,2.466587781,3.392096576,1.317615032,3.119788541,1.148972749,3.060309728,1.693259954,3.228723637,0.754268884,2.877526192,0.93899107,2.972661462
SO,S,O,14,55,69,28,0,1,0,0,match,1,0.360808849,0.395583868,0.394971848,0.459393024,0.326851845,0.345837116,0.376308918,0.361227989,0.32533884,0.359026909,y,1.931274176,2.55727718,2.597238573,2.596566142,2.662184396,2.514350941,2.538871601,2.575544511,2.557781393,2.512335914,2.555127,2.692349672,3.430131464,2.333322763,3.367974818,1.24994874,3.096892203,1.083374023,3.034778418,1.591901779,3.201916268,0.737536907,2.867783758,0.854364872,2.931643384
SS,S,S,4,13,17,28,0,1,0,0,mismatch2,1,0.376713991,0.412122011,0.340718031,0.74279809,0.524496078,0.311896801,0.344914913,0.260004997,0.25936985,0.292091846,n,0.764117002,2.57601175,2.61502581,2.532395117,2.870870778,2.719742245,2.49401092,2.537711972,2.414981695,2.413919491,2.465519433,2.704546689,3.432094483,2.412454843,3.382459193,1.495638132,3.174826529,0.916816711,2.962282521,1.688436031,3.227484611,0.60491991,2.781697879,1.083516121,3.034835377
OO,O,O,7,26,33,28,0,0,0,1,mismatch1,1,0.392323971,0.78034687,0.342763901,0.494992018,0.3599751,0.580052137,0.409869909,0.394868851,0.425220966,0.408792019,n,1.698925018,2.593644844,2.892287693,2.534995077,2.694598196,2.556272461,2.763467031,2.612646035,2.596452876,2.62861467,2.611502408,3.411685705,3.532969016,3.002893686,3.477539957,1.618102789,3.209006106,1.384790897,3.1413842,1.642494679,3.215503971,0.80473876,2.905654919,0.837755919,2.923117505
SO,S,O,6,23,29,28,0,1,0,0,match,1,0.392596006,0.378571987,0.445214033,0.627315998,0.360863209,0.42888689,0.494040012,0.374593019,0.441993952,0.359313011,y,1.899832964,2.593945877,2.578148475,2.648568845,2.797486363,2.557342607,2.632342771,2.693762124,2.57355968,2.645416327,2.555472944,3.10793495,3.49247192,2.748621939,3.439115009,1.451102018,3.161697946,1.297519921,3.113114034,1.941163062,3.288062019,0.868633031,2.93883634,1.072530031,3.030409461
OO,O,O,11,42,53,28,0,0,0,1,mismatch1,1,0.409626961,0.328536034,0.358982801,0.428533792,0.309314013,0.311686039,0.326839924,0.344691992,0.358362913,0.392251968,n,1.612396955,2.612388533,2.51658301,2.555073642,2.631985074,2.490399595,2.49371735,2.514335101,2.537431194,2.554323058,2.593565131,2.49152255,3.396464822,2.099270582,3.32206842,1.116052627,3.047684674,0.983217955,2.992649801,1.459048509,3.164069731,0.671531916,2.827066658,0.787516593,2.896259713
SO,S,O,2,7,9,28,0,1,0,0,match,0,0.409759998,0.596782923,0.511626959,0.627166033,0.377346992,0.379039049,0.392710924,0.361577034,0.342206955,0.35896492,n,2.934808016,2.612529559,2.775816387,2.708953421,2.797382529,2.576740892,2.578683954,2.594072982,2.558200838,2.534288832,2.555052009,3.227867842,3.508915745,2.868902922,3.457715853,1.735575915,3.239443615,1.133327007,3.054355238,1.89308095,3.277169185,0.754287958,2.877537174,1.138792992,3.056444786
SS,S,S,12,45,57,28,0,1,0,0,mismatch1,1,0.426218987,1.616163969,0.495118856,4.054996967,0.373338938,0.362679958,0.344902992,0.560410023,0.192850113,0.275295973,n,1.50040102,2.629632793,3.20848542,2.694709466,3.607990534,2.572103288,2.559523557,2.537696962,2.748505894,2.285219898,2.439799859,7.709568738,3.887030085,7.434272765,3.871238491,6.166279792,3.790023227,1.267992973,3.103116847,5.455428838,3.736828895,0.905313015,2.956798764,4.550115823,3.658022452
OO,O,O,3,10,13,28,0,0,0,1,mismatch1,1,0.426789999,0.428857088,0.409946918,0.46201396,0.342583895,0.379140139,0.459438086,0.411226988,0.375026226,0.341773033,n,2.384909868,2.630214234,2.632312592,2.612727626,2.664655098,2.534766943,2.578799765,2.662226994,2.614081609,2.574061639,2.533737792,2.892396212,3.461257784,2.550623179,3.406646302,1.300817966,3.114216526,1.249805213,3.096842332,1.742625952,3.241204177,0.870665074,2.939851123,0.871960878,2.940497
SS,S,S,8,29,37,28,0,1,0,0,mismatch1,1,0.442215919,0.646994114,0.86310792,0.456079006,0.390975952,0.429153919,0.378306866,0.360124826,0.343138933,0.359472036,n,6.48230505,2.645634372,2.81090033,2.936065102,2.659040081,2.592150046,2.632613083,2.577844223,2.556453061,2.535469996,2.555665111,3.493238687,3.543228261,3.133766651,3.496066655,1.96618104,3.293623504,1.167585611,3.067288734,2.057618618,3.313364881,0.738431692,2.868310327,1.319186926,3.120306339
SO,S,O,4,15,19,28,0,0,0,1,mismatch2,1,0.443793058,0.656713963,0.477901936,0.444075108,0.407094002,0.446166039,0.360178947,0.377760887,0.393554926,0.325906992,n,1.70153594,2.647180505,2.81737625,2.67933879,2.64745643,2.609694704,2.64949651,2.556518324,2.577216989,2.595005353,2.513093678,3.088703872,3.489776273,2.76279688,3.441348957,1.578691007,3.198297135,1.184105873,3.073390535,1.659916878,3.220086341,0.737939834,2.868020954,0.921977044,2.964720108
SO,S,O,12,47,59,28,0,0,0,1,mismatch2,1,0.459307909,0.361352921,0.344741106,0.325932026,0.474315882,0.32851696,0.37684679,0.344909906,0.259420156,0.258748055,n,2.067738056,2.662103924,2.55793157,2.537493071,2.513127036,2.676067667,2.516557795,2.57616482,2.537705668,2.414003716,2.412877094,2.341047764,3.369410275,2.082299709,3.318543238,1.032026053,3.013690661,1.050273656,3.021302472,1.392429828,3.143773318,0.721756696,2.858390822,0.670673132,2.826510908
OS,O,S,15,60,75,28,0,1,0,0,mismatch1,1,0.45986104,0.34474802,0.359784126,0.427747011,0.426781893,0.344998121,0.361140966,0.359765053,0.357758999,0.392506123,n,2.042844772,2.662626617,2.537501781,2.556041998,2.631186983,2.630205985,2.53781673,2.557676755,2.556018974,2.553590567,2.593846436,2.59068942,3.413415352,2.198183297,3.342063904,1.132279157,3.053953513,1.06590414,3.027718149,1.508437156,3.178527221,0.720906019,2.857878652,0.787531137,2.896267734
OO,O,O,15,58,73,28,0,0,0,1,mismatch1,0,0.459960938,0.362505913,0.409657001,0.428647995,0.392871857,0.396010876,0.393648863,0.494802952,0.44170785,0.375803947,y,4.958333969,2.662720951,2.559315095,2.612420381,2.632100797,2.59425092,2.597707114,2.595109001,2.694432282,2.645135118,2.574961337,2.861077547,3.456529629,2.4852736,3.395374207,1.200810909,3.079474625,1.284462691,3.108721494,1.726756811,3.237231178,0.888451815,2.948633879,0.838304996,2.923402054
SS,S,S,10,37,47,28,0,0,0,1,match,1,0.475620985,0.329617977,0.328086853,0.326472044,0.310508966,0.429083109,0.294589996,0.292232037,0.291708946,0.292299032,y,0.911691904,2.677261008,2.51801089,2.515988828,2.513845998,2.492074145,2.632541419,2.469217995,2.465727825,2.464949748,2.465827377,2.292381048,3.360286809,2.000082016,3.301047805,0.984176874,2.993073156,1.015905142,3.006853159,1.24138093,3.09390507,0.586822033,2.768506412,0.654558897,2.81594873
OS,O,S,17,68,85,28,0,0,0,1,mismatch2,1,0.476886988,0.395889997,0.426176071,0.478620052,0.409665108,0.395476103,0.378235102,0.693809986,0.375262976,0.325058937,n,1.119689941,2.678415473,2.597574529,2.629589061,2.67999089,2.612428976,2.597120246,2.577761831,2.841240546,2.574335718,2.511962111,3.093266248,3.490417303,2.768207311,3.442198611,1.30068612,3.114172506,1.467521191,3.166584381,1.976841211,3.295971786,1.072045088,3.030213051,0.904796123,2.956550731
SS,S,S,2,5,7,28,0,0,0,1,match,1,0.477246046,0.428900003,0.562376022,0.375652075,0.394277096,0.362120867,0.344865084,0.427125931,0.391649961,0.308964968,y,1.246943951,2.678742339,2.632356049,2.750026795,2.574785792,2.595801549,2.558853551,2.537649226,2.630555938,2.592898088,2.48990924,2.81000495,3.448707085,2.501039982,3.398120634,1.3669281,3.135745671,1.134111882,3.054655901,1.710019112,3.233000964,0.771991015,2.887612246,0.938028097,2.972215847
OO,O,O,5,18,23,28,0,1,0,0,match,1,0.492366076,0.395734072,1.462752104,0.42851615,0.325273991,0.345872879,0.360149145,0.57850194,0.391869068,0.308717966,y,2.905531168,2.692288122,2.597403444,3.165170731,2.631967194,2.512249338,2.538916509,2.556482388,2.76230482,2.593140984,2.489561904,3.880244256,3.588859065,3.57152629,3.552853851,2.287002326,3.359266606,1.284523964,3.108742211,2.829919339,3.451774057,0.938651085,2.972504186,1.891268254,3.276753133
SO,S,O,10,39,49,28,0,1,0,0,match,1,0.493587017,0.378549099,0.361401081,0.326597929,0.360292196,0.345717907,0.342159986,0.394857883,0.392060995,0.291980982,y,1.781352043,2.693363728,2.578122217,2.557989447,2.514013426,2.556654855,2.538721875,2.534229219,2.596440813,2.593353638,2.465354565,2.441264867,3.387614901,2.149283885,3.332293782,1.066548109,3.02798045,1.082735776,3.034522487,1.425016879,3.153820008,0.737017869,2.867478017,0.68799901,2.837587813
