RCtype,RC1,RC2,Group,Num,Item,Participant,Main,V1,V2,V3,V4,Matching,CORR,regionExp_response_1.rt,regionExp_response_2.rt,regionExp_response_3.rt,regionExp_response_4.rt,regionExp_response_5.rt,regionExp_response_6.rt,regionExp_response_7.rt,regionExp_response_8.rt,regionExp_response_9.rt,regionExp_response_10.rt,regionExp_response_11.rt,regionExp_response_12.rt,Q_Exp_response.keys,Q_Exp_response.rt,log_R1,log_R2,log_R3,log_R4,log_R5,log_R6,log_R7,log_R8,log_R9,log_R10,log_R11,log_R12,R346,R8910,log_RC1_rt,log_RC2_rt,R3468910,log_R3468910,R3489,log_R3489,R34,log_R34,R89,log_R89
OO,O,O,6,22,28,4,main,1,0,0,0,match,1,0.730142117,0.37976408,0.445242882,0.345052958,0.293328047,0.396670103,0.661190033,1.601628065,0.445231915,1.016330004,0.37981391,0.490921974,y,3.795295,2.863407401,2.579513885,2.648596985,2.537885755,2.467353591,2.598429469,2.820326298,3.20456167,2.648586288,3.007034747,2.579570866,2.691012472,1.186965943,3.063189984,3.074438258,3.486173933,4.250155927,3.628404863,2.83715582,3.452883188,0.79029584,2.897789696,2.04685998,3.311088135
OO,O,O,10,38,48,4,main,1,0,0,0,match,1,0.328200102,0.39231801,0.329439163,0.495675087,0.577877998,0.447535038,0.577404976,1.199699879,0.579535961,0.614595175,1.032866001,0.507776022,y,2.735368967,2.516138712,2.593638246,2.517775226,2.695197091,2.76183616,2.650827042,2.761480522,3.079072615,2.76308039,2.788589146,3.014043982,2.705672189,1.272649288,2.393831015,3.104708739,3.379093489,3.666480303,3.564249356,2.60435009,3.415699364,0.82511425,2.916514088,1.77923584,3.250233518
OS,O,S,12,48,60,4,main,1,0,0,0,mismatch2,1,0.361863852,0.410439968,0.64614296,0.562926054,1.131625891,0.49733901,0.395270824,0.646364927,0.779696941,3.877970934,1.814733028,0.541571856,n,2.198235035,2.558545202,2.613249645,2.810328617,2.75045135,3.053702875,2.696652526,2.596894759,2.810477783,2.89192583,3.58860455,3.258812743,2.733656087,1.706408024,5.304032802,3.232082885,3.724606201,7.010440826,3.845745328,2.635130882,3.420802191,1.209069014,3.082451091,1.426061868,3.154138367
OS,O,S,2,8,10,4,main,0,0,1,0,mismatch1,1,1.282195091,1.015954018,2.035537958,0.412389994,0.610837936,0.380505085,0.912483931,0.528934956,0.495810986,1.668444157,1.986325979,0.725600004,n,2.563550949,3.10795411,3.006874052,3.308679205,2.615308119,2.785926001,2.580360465,2.960225225,2.723402269,2.695316145,3.222311675,3.298050523,2.860697276,2.828433037,2.693190099,3.451545901,3.430267009,5.521623136,3.742066762,3.472673894,3.540664002,2.447927952,3.388798631,1.024745942,3.010616207
OS,O,S,16,64,80,4,main,1,0,0,0,mismatch2,1,0.311410904,0.343644857,0.846769094,0.546140194,1.600116014,2.037267923,0.361871958,0.328346014,0.379822016,0.313431978,0.311396837,0.341016054,n,1.081102133,2.493333815,2.536109849,2.927764998,2.73730414,3.204151472,3.309048147,2.55855493,2.516331748,2.579580135,2.496143303,2.493314197,2.532774825,3.430177211,1.021600008,3.535316557,3.009280888,4.451777219,3.648533423,2.101077318,3.322442034,1.392909288,3.143922834,0.70816803,2.850136317
OS,O,S,20,80,100,4,main,1,0,0,0,mismatch2,1,0.445425034,0.477207184,0.262917042,0.64615202,0.478982925,1.016341209,0.378350973,0.395678043,0.864712954,0.430804014,3.156243086,0.45825696,n,2.70946002,2.648774622,2.678706973,2.419818738,2.810334706,2.680320032,3.007039535,2.577894855,2.597341951,2.936871965,2.634279741,3.499170444,2.66110907,1.925410271,1.691195011,3.284523284,3.228193689,3.616605282,3.558301112,2.169460059,3.336351659,0.909069062,2.958596878,1.260390997,3.100505292
OS,O,S,4,16,20,4,main,1,0,0,0,mismatch2,1,0.981145859,0.544620991,0.747995138,0.344861031,0.294732094,0.397505999,0.378457069,1.297132015,0.261526823,0.363541842,1.367174149,0.490913868,n,2.222517014,2.991733575,2.736094376,2.873898775,2.537644122,2.46942743,2.599343687,2.578016622,3.112984178,2.417516238,2.560554403,3.135823838,2.691005301,1.490362168,1.92220068,3.173291818,3.283798727,3.412562848,3.533080658,2.651515007,3.423494089,1.092856169,3.038563008,1.558658838,3.192751066
OS,O,S,6,24,30,4,main,0,0,1,0,match,1,0.864119053,2.002954006,1.81775403,0.512328148,1.130218983,2.505862951,0.827139854,0.612722158,0.631211996,3.442970991,0.999190092,0.591523886,y,4.106525898,2.936573581,3.301670977,3.259535116,2.709548217,3.053162597,3.398957315,2.917578947,2.787263586,2.800175244,3.536933364,2.999648119,2.771972286,4.835945129,4.686905145,3.684481364,3.670886164,9.522850274,3.978766956,3.574016332,3.553156533,2.330082178,3.367371238,1.243934154,3.094797392
OS,O,S,18,72,90,4,main,0,0,1,0,match,1,0.375730991,0.48052001,0.546895027,0.412070036,0.427094936,0.43046999,0.477217913,0.378745079,1.382915974,2.756326914,0.629417896,0.52482605,y,2.097414017,2.574877018,2.681711477,2.737903974,2.614971036,2.630524422,2.63394288,2.678716737,2.578346999,3.140795793,3.440330726,2.798939087,2.720015383,1.389435053,4.517987967,3.142838251,3.65494507,5.90742302,3.771398071,2.720626116,3.434668863,0.958965063,2.981802785,1.761661053,3.245922353
OS,O,S,14,56,70,4,main,0,0,1,0,match,1,1.030899048,0.526621103,0.68146801,0.629776955,0.59420681,1.066361904,0.828896999,0.747045994,2.337814808,0.430648088,0.67951417,0.491461039,y,1.898445129,3.013216139,2.721498258,2.833445474,2.799186765,2.773937625,3.027904621,2.918500567,2.873347341,3.368810105,2.634122523,2.832198518,2.691489094,2.377606869,3.51550889,3.376140047,3.545988201,5.893115759,3.770344972,4.396105767,3.643068133,1.311244965,3.117683834,3.084860802,3.489235572
OS,O,S,10,40,50,4,main,0,0,1,0,match,1,0.428452969,0.313216925,0.547008991,0.345659971,0.376952887,0.480773211,0.409707069,0.328312874,0.396878004,0.446712017,1.417365074,0.406537056,y,1.805189848,2.631903157,2.495845222,2.737994465,2.538649089,2.576287074,2.68194026,2.612473457,2.516287913,2.59865703,2.650027636,3.151481727,2.609100138,1.373442173,1.171902895,3.137810379,3.068891627,2.545345068,3.405746667,1.61785984,3.208940895,0.892668962,2.950690435,0.725190878,2.860452333
SO,S,O,11,43,54,4,main,1,0,0,0,mismatch1,1,0.646018028,0.56043601,0.646156788,0.581079006,0.646499157,2.153552055,0.762845993,0.914782047,0.41224885,2.94098711,2.371366024,0.591509104,n,4.73384881,2.810244638,2.748526032,2.810337911,2.764235185,2.810567963,3.333155374,2.882436869,2.961317633,2.615159453,3.468493121,3.374998593,2.771961433,3.380787849,4.268018007,3.529017919,3.630226243,7.648805856,3.883593638,2.554266691,3.40726624,1.227235794,3.088928014,1.327030897,3.122881035
SO,S,O,13,51,64,4,main,0,0,1,0,mismatch2,1,0.528934956,0.762974024,0.81388998,0.630783081,0.597957134,0.446792126,0.728157997,0.715396881,0.763787985,0.363607883,0.880538225,1.010200024,n,2.590330839,2.723402269,2.882509752,2.910565702,2.799880036,2.776670052,2.650105511,2.862225624,2.854547042,2.882972822,2.56063329,2.944748214,3.004407374,1.891465187,1.842792749,3.276798352,3.265476495,3.734257936,3.572204313,2.923857927,3.465956266,1.444673061,3.159769575,1.479184866,3.170022455
SO,S,O,3,11,14,4,main,1,0,0,0,mismatch1,1,0.361804962,0.462153196,0.595952988,0.457769156,0.52867198,0.447600126,0.644971848,3.459554911,1.13173914,0.614358902,2.638952017,0.474338055,n,3.293444157,2.558474519,2.664785961,2.775212002,2.660646527,2.723186293,2.6508902,2.809540759,3.539020228,3.053746336,2.788422156,3.421431494,2.676087968,1.50132227,5.205652953,3.176473927,3.716475211,6.706975223,3.826526702,5.645016195,3.751665192,1.053722144,3.022726107,4.591294051,3.661935108
SO,S,O,19,75,94,4,main,1,0,0,0,mismatch1,1,0.66258502,0.528846025,0.428750992,1.886134148,0.729893923,0.748536825,0.577522993,0.664577961,1.73438406,0.714533806,1.499819994,0.440442801,n,3.693912983,2.821241613,2.723329244,2.632205138,3.275572578,2.863259748,2.874213171,2.76156928,2.822545935,3.239145273,2.854022781,3.176039139,2.643889516,3.063421965,3.113495827,3.486206822,3.493248288,6.176917792,3.790771821,4.713847161,3.673375497,2.31488514,3.364529447,2.398962021,3.380023373
SO,S,O,17,67,84,4,main,0,0,1,0,mismatch2,1,0.496008158,0.478659153,0.428200006,0.612773895,0.546807051,1.936574936,0.427293062,0.530398846,0.462276936,1.166515112,0.779779911,0.507650137,n,2.284364223,2.69548882,2.680026368,2.631646669,2.787300255,2.737834106,3.287034307,2.630725841,2.72460257,2.664902226,3.066890369,2.891972043,2.705564508,2.977548837,2.159190894,3.473858893,3.33429104,5.136739731,3.710687561,2.033649683,3.308276143,1.040973901,3.017439841,0.992675782,2.996807427
SO,S,O,7,27,34,4,main,1,0,0,0,mismatch1,1,0.411711931,0.445088148,0.880993843,0.378309965,0.395416975,0.363404036,0.544463873,0.579056025,0.429009914,0.396863937,2.354547024,0.407474041,n,3.312041044,2.614593453,2.64844603,2.944972873,2.577847781,2.597055309,2.560389746,2.735969068,2.762720585,2.632467328,2.598641636,3.371907368,2.610099946,1.622707844,1.404929876,3.210240336,3.147654648,3.02763772,3.481103907,2.267369747,3.355522348,1.259303808,3.100130517,1.008065939,3.003488941
SO,S,O,5,19,24,4,main,0,0,1,0,match,1,0.435031891,0.662809849,0.460716009,0.614490032,0.329689026,0.262797832,0.360423088,0.361897945,0.379040956,2.00388217,0.597233772,0.357588053,y,2.040098906,2.638521095,2.821388953,2.663433303,2.788514842,2.518104491,2.419621778,2.556812603,2.558586117,2.578686139,3.301872181,2.776144358,2.553383001,1.338003873,2.744821071,3.126457371,3.438514039,4.082824944,3.610960759,1.816144942,3.259150506,1.075206041,3.031491696,0.740938901,2.869782397
SO,S,O,9,35,44,4,main,0,0,1,0,match,1,0.345076084,0.494865179,0.411817074,0.830106974,0.360999107,0.329691887,0.326900005,0.278595209,0.545747042,0.648195982,0.580360174,0.324262857,y,1.852661133,2.537914861,2.694486896,2.614704349,2.919134063,2.557506128,2.51810826,2.514414927,2.444973644,2.73699139,2.811706335,2.763697602,2.510897205,1.571615935,1.472538233,3.196346424,3.16806658,3.044154168,3.483466643,2.066266299,3.315186292,1.241924048,3.094095037,0.824342251,2.91610756
SO,S,O,1,3,4,4,main,0,0,1,0,match,1,0.361768007,0.545660019,0.545823812,0.597533941,0.379794836,0.630917072,0.410052061,0.631193876,0.361351967,0.330080986,0.346261024,0.440747976,y,1.756375074,2.558430157,2.736922134,2.737052478,2.776362579,2.579549055,2.799972279,2.612838999,2.800162777,2.557930423,2.518620508,2.539403609,2.644190327,1.774274825,1.322626829,3.24902089,3.121437328,3.096901654,3.490927414,2.135903596,3.329581647,1.143357753,3.058182141,0.992545843,2.996750575
SS,S,S,5,17,22,4,main,1,0,0,0,mismatch2,1,0.596402168,0.461497068,0.578107119,0.681362152,0.597083807,0.932534933,0.644428968,0.613106012,0.361774921,1.76949501,2.62231493,0.474817991,n,2.761032104,2.775539214,2.664168946,2.762008317,2.833378006,2.776035293,2.96966511,2.809175054,2.787535575,2.558438457,3.247849342,3.418684848,2.676527166,2.192004204,2.744375943,3.340841383,3.438443604,4.936380147,3.693408597,2.234350204,3.349151244,1.259469271,3.100187576,0.974880933,2.988951576
SS,S,S,11,41,52,4,main,0,0,1,0,mismatch1,1,0.361802816,0.445153952,0.545674086,0.882331133,0.529126167,0.480707169,0.42778492,0.311423063,0.480139017,0.380213022,0.330137968,0.302816868,n,2.084142923,2.558471943,2.648510233,2.73693333,2.945631604,2.723559239,2.681880599,2.631225471,2.493350772,2.681366999,2.580026987,2.518695474,2.481180063,1.908712388,1.171775102,3.280740492,3.068844266,3.08048749,3.488619449,2.219567299,3.346268318,1.428005219,3.154729795,0.79156208,2.898484981
SS,S,S,13,49,62,4,main,1,0,0,0,mismatch2,1,0.311903954,0.294126034,0.429051161,0.597373962,0.396922112,0.363636971,0.56083107,0.52904892,0.39654088,0.865731001,0.311955929,0.507548094,n,1.984518051,2.49402088,2.468533467,2.632509081,2.776246289,2.598705294,2.560668032,2.748832066,2.723495832,2.598287966,2.937382969,2.494093244,2.705477201,1.390062094,1.791320801,3.143034201,3.253173369,3.181382895,3.502615942,1.952014923,3.290483133,1.026425123,3.011327273,0.9255898,2.96641856
SS,S,S,3,9,12,4,main,0,0,1,0,mismatch1,1,0.663326025,0.696090937,0.595817089,1.030912876,0.579488993,1.518028975,0.661806107,0.579926968,0.379770994,1.433762074,0.363819122,0.540431023,n,6.235769033,2.821727037,2.842665979,2.775112955,3.013221964,2.763045191,3.181280061,2.82073077,2.763373305,2.579521791,3.156477088,2.560885521,2.732740271,3.14475894,2.393460036,3.49758736,3.37902618,5.538218976,3.743370123,2.586427927,3.412700381,1.626729965,3.211315467,0.959697962,2.982134573
SS,S,S,7,25,32,4,main,0,0,1,0,mismatch1,1,1.616841078,0.561756849,0.44562006,0.478697062,0.846683025,0.346937895,0.477168083,0.428609848,0.478649139,0.81515789,0.563699007,0.290253878,n,1.855634928,3.208667334,2.749548376,2.648964733,2.680060762,2.927720853,2.540251739,2.678671387,2.632062145,2.680017282,2.911241736,2.75104727,2.462778031,1.271255017,1.722416877,3.10423268,3.236138272,2.993671894,3.4762042,1.831576109,3.26282497,0.924317122,2.965820998,0.907258987,2.957731279
SS,S,S,9,33,42,4,main,1,0,0,0,mismatch2,1,0.478625059,0.930211067,0.829932928,0.46181798,0.596859932,0.430481911,0.393286943,0.345201969,0.361345053,0.396471977,0.29634285,0.306635857,n,4.315438032,2.679995433,2.968581502,2.919042996,2.664470837,2.775872425,2.633954907,2.594709528,2.538073264,2.557922113,2.598212496,2.471794453,2.486622938,1.722232819,1.103018999,3.236091861,3.042582993,2.825251818,3.451057163,1.99829793,3.300660238,1.291750908,3.111178775,0.706547022,2.84914107
SS,S,S,17,65,82,4,main,1,0,0,0,mismatch2,1,0.457427025,1.164176941,0.227484226,1.316092014,0.613686085,1.016236067,0.460260868,0.578835011,0.509754896,0.614471912,0.278048038,0.306791067,n,1.807214022,2.660321819,3.066018993,2.356951288,3.119286254,2.787946276,3.006994604,2.663004052,2.762554792,2.707361406,2.788502036,2.444119835,2.48684271,2.559812307,1.703061819,3.408208123,3.231230413,4.262874126,3.629702509,2.632166147,3.420313299,1.54357624,3.188528085,1.088589907,3.036864303
SS,S,S,1,1,2,4,main,1,0,0,0,match,1,0.524729013,0.662823915,0.52906394,0.681464911,0.597652912,0.363388062,1.280638218,0.39563179,0.614091158,0.512671947,0.630619049,0.324218035,y,1.697713852,2.719935078,2.82139817,2.723508162,2.833443499,2.77644904,2.560370656,3.107426458,2.597291181,2.788232844,2.709839554,2.799767085,2.510837169,1.573916913,1.522394895,3.196981802,3.182527319,3.096311808,3.490844689,2.220251799,3.346402231,1.210528851,3.082975145,1.009722948,3.004202227
SS,S,S,19,73,92,4,main,0,0,1,0,match,1,0.545943022,0.512020111,0.495785952,0.546896935,0.478592157,0.413603067,0.645240784,0.445519924,0.54696393,1.817987919,1.801003933,0.441230059,y,3.215259075,2.737147319,2.709287019,2.695294217,2.737905489,2.679965577,2.616583751,2.80972181,2.648867131,2.737958687,3.259590993,3.255514661,2.644665091,1.456285954,2.810471773,3.163246661,3.448779228,4.266757727,3.630097984,2.035166741,3.308599997,1.042682887,3.018152246,0.992483854,2.99672345
OO,O,O,2,6,8,5,main,1,0,0,0,match,1,0.512005091,1.130427837,0.762778997,0.813093185,0.593966007,0.56387496,1.397828102,1.414202929,1.331643105,0.580391884,0.764369011,2.931834221,y,9.109755039,2.709274279,3.053242844,2.882398726,2.910140321,2.773761591,2.751182809,3.145453767,3.150511732,3.124387845,2.763721331,2.883303072,3.46713941,2.139747142,3.326237918,3.330362455,3.52195331,5.46598506,3.73766844,4.321718216,3.635656447,1.575872182,3.197520989,2.745846034,3.438676182
OO,O,O,18,70,88,5,main,1,0,0,0,match,1,0.478192091,0.478614807,0.46310091,0.662813902,0.677845955,0.462219954,1.31417799,1.347772837,1.131079912,4.392311096,0.545367002,0.457038879,y,4.341633081,2.679602389,2.67998613,2.665675634,2.821391609,2.831131009,2.66484869,3.118654189,3.129616699,3.053493289,3.642693092,2.736688857,2.659953146,1.588134766,6.871163845,3.200887353,3.837030305,8.459298611,3.927334356,3.604767561,3.556877266,1.125914812,3.051505533,2.478852749,3.394250729
OO,O,O,7,26,33,5,main,0,0,0,1,mismatch1,1,0.378298998,0.508908033,0.461545944,0.595938921,0.577311039,0.697537899,0.778001785,0.695958853,0.478426933,0.413431168,0.596791983,0.490651131,n,7.020661116,2.577835191,2.706639306,2.664214939,2.77520175,2.761409862,2.843567809,2.890980593,2.842583564,2.67981562,2.616403214,2.77582298,2.690772804,1.755022764,1.587816954,3.244282754,3.200800435,3.342839718,3.524115554,2.231870651,3.348669021,1.057484865,3.02427416,1.174385786,3.069810786
OO,O,O,19,74,93,5,main,0,0,0,1,match,1,0.394582987,1.160429955,0.646772861,0.477120161,0.694240093,0.413511992,0.410159111,0.563683033,0.311331987,0.346464157,0.461976051,0.490444899,y,4.419363022,2.596138356,3.064618931,2.810751788,2.678627768,2.841509691,2.616488109,2.612952363,2.751034963,2.493223743,2.539658312,2.664619462,2.690590222,1.537405014,1.221479177,3.186788293,3.086886068,2.758884191,3.440733471,1.998908042,3.300792815,1.123893022,3.050724975,0.87501502,2.942015508
OO,O,O,11,42,53,5,main,0,0,0,1,mismatch1,1,0.328099966,0.542331934,0.596986055,0.695588827,0.644442081,0.463551998,1.530788183,0.479970932,1.748981953,0.430243969,2.30230093,0.423995018,n,3.625151873,2.516006185,2.734265178,2.775964187,2.842352597,2.809183891,2.666098457,3.184915101,2.681214936,3.242785328,2.633714791,3.362162089,2.627360754,1.75612688,2.659196854,3.24455589,3.424750488,4.415323734,3.644962552,3.521527767,3.546731117,1.292574882,3.111455712,2.228952885,3.348100889
OO,O,O,14,54,68,5,main,1,0,0,0,match,1,0.323343992,0.327452898,0.446837902,0.545538187,0.343405962,0.480119228,0.494451046,0.345695019,0.445423126,0.94845891,0.327778101,0.423918962,y,1.952688932,2.509664796,2.515148838,2.650150004,2.736825156,2.535807831,2.681349099,2.6941233,2.538693122,2.648772761,2.977018521,2.515579935,2.627282843,1.472495317,1.739577055,3.168053922,3.240443671,3.212072372,3.506785322,1.783494234,3.25127171,0.992376089,2.996676292,0.791118145,2.898241346
OO,O,O,6,22,28,5,main,1,0,0,0,match,1,0.311347008,0.745790005,1.013410091,0.544950008,0.489953041,0.479832172,1.063471079,0.580401897,0.406747818,0.480515003,0.429425955,0.474335194,y,3.463827133,2.493244697,2.872616559,3.005785224,2.736356663,2.690154458,2.681089363,3.026725684,2.763728823,2.609325232,2.681706952,2.63288829,2.676085349,2.038192271,1.467664718,3.30924515,3.166626854,3.505856989,3.544794196,2.545509814,3.405774776,1.558360099,3.19266782,0.987149715,2.994383024
OO,O,O,10,38,48,5,main,1,0,0,0,match,1,0.395246983,0.511762142,0.479615927,0.37788105,0.493022919,0.580936909,0.594819069,0.412972927,0.423633814,0.413456917,0.563035965,0.891733885,y,8.520143032,2.596868564,2.709068155,2.680893597,2.577355113,2.692867109,2.76412897,2.774384883,2.615921582,2.626990618,2.616430262,2.750536137,2.95023527,1.438433886,1.250063658,3.157889905,3.096932129,2.688497544,3.429509644,1.694103718,3.228939996,0.857496977,2.933232598,0.836606741,2.92252136
OS,O,S,12,48,60,5,main,1,0,0,0,mismatch2,1,0.695818186,0.595332146,0.56252718,0.628582001,0.479058027,0.613789082,0.96351099,0.44530797,0.678856134,0.663790941,0.597139835,0.607563972,n,4.547755003,2.842495775,2.774759334,2.750143511,2.798361941,2.680388122,2.788019159,2.983856673,2.648660468,2.831777747,2.822031321,2.776076044,2.783592013,1.804898263,1.787955045,3.256452727,3.252356595,3.592853308,3.555439486,2.315273285,3.364602261,1.191109181,3.075951572,1.124164104,3.050829714
OS,O,S,8,32,40,5,main,1,0,0,0,mismatch2,1,0.345114946,0.51187706,0.362332106,0.428848982,0.44499898,0.480516911,0.980071068,0.545231104,1.433037996,0.413101912,0.39647913,0.491036177,n,7.10738802,2.537963768,2.709165667,2.559106818,2.632304383,2.648359016,2.681708677,2.991257569,2.736580623,3.156257706,2.616057205,2.598220332,2.69111349,1.271697999,2.391371012,3.104383988,3.37864696,3.663069011,3.563845101,2.769450188,3.442393558,0.791181088,2.898275898,1.9782691,3.296285367
OS,O,S,13,52,65,5,main,0,0,0,1,match,1,0.39461112,0.609754086,0.496446848,0.445003033,0.747053862,0.497396946,0.561718941,0.412034035,0.446114063,0.447189093,0.527808905,0.691681862,y,4.299277067,2.596169319,2.785154719,2.695872758,2.648362971,2.873351915,2.696703114,2.749519068,2.614933091,2.649445914,2.650491203,2.722476713,2.839906387,1.438846827,1.305337191,3.158014563,3.115722712,2.744184018,3.438413231,1.799597979,3.255175497,0.941449881,2.973797205,0.858148098,2.933562244
OS,O,S,1,4,5,5,main,0,0,0,1,match,1,0.294779062,0.275069952,0.429512024,0.545687199,0.513045073,0.380265951,0.361626148,0.344289064,0.363178968,0.346699953,0.379275084,0.541404009,y,2.589479923,2.469496633,2.439443152,2.632975326,2.736943766,2.710155521,2.58008744,2.558259825,2.536923228,2.56012069,2.539953783,2.578954313,2.733521467,1.355465174,1.054167985,3.132088364,3.022909823,2.409633159,3.381950931,1.682667255,3.225998243,0.975199223,2.989093347,0.707468032,2.84970682
OS,O,S,5,20,25,5,main,0,0,0,1,match,1,0.361061096,0.408591032,0.496781111,0.544993877,0.410098791,0.358443975,0.495217085,0.796116829,0.361605167,0.764605045,0.479490042,0.507375002,y,3.041716099,2.557580696,2.61128883,2.696165074,2.736391623,2.612888489,2.554421285,2.694795619,2.900976805,2.558234628,2.883437159,2.680779592,2.705329066,1.400218963,1.922327041,3.146195955,3.283827275,3.322546004,3.521471003,2.199496984,3.342323371,1.041774988,3.017773926,1.157721996,3.063604285
OS,O,S,9,36,45,5,main,0,0,0,1,match,1,0.361096144,0.375183105,0.461447001,0.411946058,0.396626949,0.396076918,0.996604919,0.378556967,0.411354065,0.447043896,0.680597067,0.390396833,y,2.3837111,2.557622851,2.574243273,2.664121828,2.614840351,2.598382219,2.597779534,2.998523026,2.578131243,2.614215793,2.650350169,2.832890073,2.591506286,1.269469977,1.236954928,3.103622434,3.092353875,2.506424905,3.399054697,1.663304091,3.220971656,0.873393059,2.941209736,0.789911032,2.897578179
OS,O,S,16,64,80,5,main,1,0,0,0,mismatch2,1,0.3451581,0.527973175,0.628958941,0.461282969,0.47933507,0.379681826,0.52898407,0.428014994,0.597193956,3.138289928,0.712698936,0.356786966,n,3.367952824,2.53801807,2.722611858,2.798622295,2.66396742,2.680639205,2.57941981,2.723442594,2.631458983,2.776115404,3.496693063,2.85290611,2.552408981,1.469923736,4.163498878,3.167294803,3.619458452,5.633422614,3.750772333,2.11545086,3.325402942,1.09024191,3.037522873,1.02520895,3.010812389
OS,O,S,17,68,85,5,main,0,0,0,1,mismatch2,1,0.361800909,0.420634031,0.545727968,0.595458031,0.964693785,0.447034121,0.511497974,0.646209002,0.485491991,0.463750839,0.360986948,0.491221905,n,7.570122957,2.558469654,2.623904406,2.736976212,2.774851157,2.984389481,2.650340673,2.708843918,2.810373004,2.68618207,2.666284708,2.5574915,2.691277725,1.58822012,1.595451832,3.200910693,3.202883697,3.183671952,3.502928311,2.272886992,3.356577843,1.141185999,3.057356435,1.131700993,3.053731697
